,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
403,403,214,Svedbergs,Home Furnishings,4.871,3157.322,0.368,372.6,2361.7,0.14183,856.48,75.537,0.2196399999999999,-706.8,266.8,-0.28114,-0.27857,0.11295,Sweden,Small Cap,SVED B,18.715,2022-02-04,SVED-B.ST,0.11295,0.0,14.606,0.986,3.21,2.50245,2022-02-25,Q4-2021,Consumer Durables,-2.649175412293853,0.1577677097006393,-0.0547994341372839,-0.7964250581979461,0.5440777881249225,0.4558529967867775,0.6306244445473888,265.0,234.0,124.0,259.0,72.0,189.0,70.0,264.0,129.0,346.0,270.5,63.0,131.0,366.0,265.0,263.0,243.5,238.0,168.0,230.0
272,272,141,Midsona B,Health Products,3.047,3157.322,0.714,1015.0,5287.0,0.03583,2461.369,45.892,0.03096,-239.0,2875.0,-0.3257,-0.5022099999999999,-0.57898,Sweden,Mid Cap,MSON B,24.207,2022-02-04,MSON-B.ST,-0.57898,0.0,25.781,0.652,0.856,0.03121,2022-02-25,Q4-2021,Food and Beverage,-0.0831304347826086,0.1919803291091356,-0.0656262621210459,-1.212214279345369,0.3634578186830002,0.323442805392141,0.4961784708708648,297.0,322.0,307.0,282.0,148.0,12.0,42.0,264.0,172.0,66.0,270.5,233.0,241.0,200.0,239.0,171.0,338.5,236.0,79.0,231.0
363,363,1438,Sdiptech,Installation,33.874,3157.322,0.478,1589.4,5691.9,0.0829299999999999,13509.5,59.792,0.09723,-698.3,2529.1,-0.23449,-0.12605,0.1519,Sweden,Large Cap,SDIP B,42.911,2022-02-10,SDIP.ST,0.1519,0.0,50.469,4.969,5.342,0.4773799999999999,2022-02-25,Q4-2021,Industrials,-0.2761061247083943,0.2792389184630791,-0.0010233901981728,-0.020604380513172,0.59792,0.3815194986899988,0.4552199999999999,236.0,138.0,108.0,181.0,207.0,270.0,253.0,264.0,218.0,288.0,270.5,170.0,199.0,272.0,146.0,242.0,151.0,224.0,279.0,232.0
435,435,1843,Vertiseit,IT Services,1.008,3157.322,0.373,89.982,349.936,0.02669,597.439,64.415,0.02277,-101.574,182.491,-0.2844399999999999,0.16667,0.78889,Sweden,First North,VERT B,127.881,2022-02-16,VERT-B.ST,0.78889,0.0,112.706,4.575,3.274,2.30702,2022-02-25,Q4-2021,Technology,-0.5565973116482457,0.2571384481733803,0.0044287974850584,0.0599826753886711,0.628212959131159,0.5533698458651597,0.6767053847265848,271.0,35.0,26.0,168.0,238.0,192.0,247.0,264.0,248.0,344.0,270.5,237.0,242.0,326.0,163.0,259.5,101.0,263.0,292.0,233.0
344,344,186,RaySearch Laboratories,Medical Equipment,2.95,152.082,0.366,591.682,1752.156,-0.0466899999999999,1554.734,51.308,-0.07285,10.223,649.323,-0.19306,-0.35582,-0.49779,Sweden,Mid Cap,RAY B,1164.631,2022-02-23,RAY-B.ST,-0.49779,0.0,53250.0,2.425,2.394,0.36365,2022-02-25,Q4-2021,Health Care,0.0157440903833685,0.337687968422903,0.1579767291426188,3.4112384292602576,0.4103895461913831,0.3705256718504279,0.424444279900175,202.0,279.0,292.0,11.0,309.5,135.0,168.0,149.0,310.5,260.0,270.5,277.0,272.0,147.0,116.0,264.0,197.0,233.5,238.0,234.0
142,142,73,Enea,IT Consulting,5.807,3157.322,0.322,649.7,3033.3,0.09801,4078.703,45.686,0.11278,-184.1,1776.0,-0.26245,-0.15182,-0.18158,Sweden,Mid Cap,ENEA,21.324,2022-02-02,ENEA.ST,-0.18158,0.0,20.123,4.181,2.297,0.29961,2022-02-25,Q4-2021,Technology,-0.1036599099099099,0.2141891669139221,-0.0997813248412745,-1.899376464942282,0.3962279622700117,0.3691886845896285,0.4814795618118951,255.0,158.0,218.0,325.0,109.0,126.0,239.0,264.0,146.0,236.0,270.5,151.0,167.0,210.0,220.0,274.0,271.0,220.5,178.0,235.0
64,64,37,Biotage,Medical Equipment,22.576,928.364,0.618,755.0,1992.0,0.1981,11140.37,41.798,0.14953,12.0,1371.0,-0.37369,-0.30108,0.10339,Sweden,Large Cap,BIOT,40.883,2022-02-11,BIOT.ST,0.0932799999999999,0.00925,53.813,9.043,8.126,0.38869,2022-02-25,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.0752907793365508,-1.7369278226904614,0.3641808297130673,0.3443652331463417,0.3972827090851988,319.0,246.0,126.0,322.0,211.0,316.0,289.0,160.0,215.0,271.0,145.0,113.0,81.0,153.0,100.0,214.0,288.0,114.0,269.0,236.0
80,80,2282,Byggfakta,Information Services,3.444,3157.322,0.696,,,0.08961,10539.75,45.522,0.08435999999999996,,,-0.32493,-0.8257800000000001,-0.95011,Sweden,Large Cap,BFG,12.4695,,BFG.ST,,0.0,14.603,2.6174999999999997,3.19,0.17759999999999998,2022-02-25,Q4-2020,Industrials,-0.0578124540374596,0.23925463270276442,-0.0010233901981728,-0.020604380513172,0.4057363853012343,0.3803701583578839,0.4552199999999999,294.0,358.5,350.0,181.0,69.0,184.0,184.0,264.0,71.0,184.0,270.5,184.0,184.0,184.0,184.0,184.0,332.0,195.5,147.0,237.0
263,263,1566,MAG Interactive,Gaming,1.843,3157.322,0.616,270.772,476.597,0.04083,488.038,49.419,0.03329,-23.024,327.779,-0.26614,-0.42617,-0.53249,Sweden,First North,MAGI,32.097,2022-01-19,MAGI.ST,-0.53249,0.0,44.73,1.663,1.489,0.06999,2022-02-25,Q1-2022,Consumer Durables,-0.0702424499434069,0.568136182141306,-0.1373175287503015,-2.5069412876991595,0.4543830095963563,0.4278743358819368,0.5020205082824787,259.0,302.0,300.0,336.0,197.0,47.0,128.0,264.0,196.0,105.0,270.5,231.0,238.0,195.0,51.0,216.0,335.5,202.0,137.5,238.0
336,336,180,Pricer,Electronic Equipment,9.174,3157.322,1.02,394.7,1730.7,0.1176,2068.518,49.598,0.09926,-241.5,796.9,-0.28528,-0.41859,-0.44046,Sweden,Mid Cap,PRIC B,22.637,2022-02-11,PRIC-B.ST,-0.46895,0.05365,26.019,1.171,2.596,0.24109,2022-02-25,Q4-2021,Technology,-0.303049316099887,0.2280580112093372,-0.1169739802478421,-2.60581472527533,0.4052603255660633,0.3452982728428455,0.4114199782713774,273.0,299.0,281.0,340.0,149.0,145.0,91.0,264.0,158.0,217.0,25.0,167.0,147.0,280.0,201.0,85.0,334.0,183.0,159.0,239.0
13,13,1700,Africa Energy,Oil & Gas -Exploration,2.834,3157.322,0.696,-21.227,2092.359,-0.01853,2565.038,53.76,-0.01693,-230.785,2078.491,0.03092,-0.12249,-0.07654,Sweden,First North,AEC,1164.631,2021-11-10,AEC.ST,-0.07654,0.0,53250.0,2.6174999999999997,1.234,1.3903100000000002,2022-02-25,Q3-2021,Energy,-0.1110348805936614,-0.0101450085764441,-0.0338336258892788,-0.8220107576585778,0.4310507667617096,0.3716951468693916,0.377233874929009,54.0,134.0,182.0,262.0,309.5,32.0,184.0,264.0,310.5,332.0,270.5,260.0,263.0,214.0,340.0,184.0,143.5,273.0,260.0,240.0
132,132,332,Egetis Therapeutics,Biotechnology,1.264,3157.322,0.04,-16.154,569.269,-0.15863,869.914,54.222,-0.24283,-136.067,527.039,-0.12458,-0.03303,-0.2284,Sweden,Small Cap,EGTX,1164.631,2022-02-17,EGTX.ST,-0.2284,0.0,53250.0,38.507,1.651,-0.36321,2022-02-25,Q4-2021,Health Care,-0.2581725451057702,-0.0283767428052467,0.0377434558940942,0.61976535931646,0.5013221117857034,0.4220956444190233,0.5581539562478104,152.0,83.0,231.0,110.0,309.5,63.0,337.0,264.0,310.5,6.0,270.5,315.0,294.0,267.0,344.0,343.0,124.0,334.0,225.0,241.0
383,383,2144,Smart Wires,Electrical Components,3.122,3157.322,0.696,,,0.08961,1182.233,78.98,0.08435999999999996,,,-0.5926899999999999,-0.6821699999999999,-0.95011,Sweden,First North,GOGRID SDB,12.4695,,GOGRID-SDB.ST,,0.0,14.603,2.6174999999999997,3.19,0.17759999999999998,2022-02-25,Q4-2020,Industrials,-0.0578124540374596,0.23925463270276442,-0.0010233901981728,-0.020604380513172,0.6528847039053721,0.5680600829489034,0.4552199999999999,356.0,345.0,350.0,181.0,69.0,184.0,184.0,264.0,71.0,184.0,270.5,184.0,184.0,184.0,184.0,184.0,344.5,195.5,147.0,242.0
266,266,1977,Media and Games,Gaming,15.329,3157.322,0.246,2529.779,9102.354,0.04852,5762.68,57.762,0.03655,-2122.607,3052.44,-0.24951,-0.34911,-0.10047,Sweden,First North,M8G,13.823,2021-11-15,M8G.ST,-0.10047,0.0,44.757,2.573,1.888,1.75787,2022-02-25,Q3-2021,Consumer Durables,-0.6953804169778931,0.2779257980957453,0.0081460493688159,0.1549842334944078,0.5573402834150005,0.535856300993472,0.4817249729959545,248.0,274.0,190.0,156.0,198.0,89.0,171.0,264.0,87.0,342.0,270.5,228.0,232.0,340.0,148.0,293.0,237.0,265.0,185.0,243.0
191,191,2127,Hemnet,Online Services,31.094,54.708,0.341,599.9,2133.5,0.11659,13824.61,43.528,0.10317,252.7,1516.9,-0.21097,-0.3122,-0.95011,Sweden,Large Cap,HEM,62.587,2022-02-01,HEM.ST,,0.00402,88.342,18.987,9.114,-0.1010399999999999,2022-02-25,Q4-2021,Technology,0.1665897554222427,0.2811811577220529,-0.1124648200730069,-2.558371754754498,0.5421199994235122,0.4642774319977628,0.4028957480838034,217.0,254.0,350.0,337.0,232.0,320.0,317.0,119.0,230.0,27.0,169.0,164.0,149.0,76.0,144.0,270.0,326.0,157.0,206.0,244.0
422,422,2329,Tobii Dynavox,Biometric,12.536,3157.322,0.696,,,0.08961,2173.561,45.522,0.08435999999999996,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,Mid Cap,TDVOX,12.4695,,TDVOX.ST,,0.0,14.603,2.6174999999999997,3.19,0.17759999999999998,2022-02-25,Q4-2020,Technology,-0.0578124540374596,0.23925463270276442,-0.0010233901981728,-0.020604380513172,0.4905215040038956,0.4752276273663917,0.4552199999999999,364.5,358.5,350.0,181.0,69.0,184.0,184.0,264.0,71.0,184.0,270.5,184.0,184.0,184.0,184.0,184.0,350.0,195.5,147.0,246.0
121,121,2321,Devyser Diagnostics,Medical Equipment,0.758,3157.322,0.696,,,0.08961,1318.04,45.522,0.08435999999999996,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,First North,DVYSR,12.4695,,DVYSR.ST,,0.0,14.603,2.6174999999999997,3.19,0.17759999999999998,2022-02-25,Q4-2020,Health Care,-0.0578124540374596,0.23925463270276442,-0.0010233901981728,-0.020604380513172,0.6793759472984726,0.5718582193108843,0.4552199999999999,364.5,358.5,350.0,181.0,69.0,184.0,184.0,264.0,71.0,184.0,270.5,184.0,184.0,184.0,184.0,184.0,350.0,195.5,147.0,246.0
306,306,2327,Norva24,Installation,6.58,3157.322,0.696,,,0.08961,4452.366,45.522,0.08435999999999996,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,Mid Cap,NORVA,12.4695,,NORVA.ST,,0.0,14.603,2.6174999999999997,3.19,0.17759999999999998,2022-02-25,Q4-2020,Industrials,-0.0578124540374596,0.23925463270276442,-0.0010233901981728,-0.020604380513172,0.477334071316232,0.449979943652307,0.4552199999999999,364.5,358.5,350.0,181.0,69.0,184.0,184.0,264.0,71.0,184.0,270.5,184.0,184.0,184.0,184.0,184.0,350.0,195.5,147.0,246.0
172,172,2076,Fractal Gaming,Computer Hardware,1.835,3157.322,0.848,167.2,564.5,-0.00491,712.566,36.714,-0.0164799999999999,-74.0,267.0,-0.21065,-0.2376899999999999,-0.55018,Sweden,First North,FRACTL,1164.631,2022-02-10,FRACTL.ST,-0.55018,0.0,53250.0,1.489,2.669,0.04714,2022-02-25,Q4-2021,Technology,-0.2771535580524344,0.2961913197519929,-0.0046420596730567,-0.1250991814506817,0.6134276819748972,0.4187436549886725,0.3400915910975947,216.0,211.0,305.0,200.0,309.5,151.0,115.0,264.0,310.5,82.0,270.5,259.0,257.0,273.0,138.0,135.5,264.5,229.0,200.0,248.0
154,154,1968,Exsitec,IT Consulting,3.902,3157.322,0.973,419.364,551.117,-0.01771,2280.952,68.929,-0.09558,-267.432,230.862,-0.22931,-0.0589499999999999,0.55431,Sweden,First North,EXS,1164.631,2022-02-08,EXS.ST,0.54138,0.00839,53250.0,4.255,9.88,1.54102,2022-02-25,Q4-2021,Technology,-1.158406320659095,0.7609346109809714,-0.0044505760434725,-0.0645333736703225,0.5788948055444618,0.5296882938867966,0.6320792001224405,232.0,97.0,41.0,191.0,309.5,329.0,240.0,264.0,310.5,337.0,149.0,280.0,261.0,363.0,20.0,98.0,120.0,220.5,356.5,249.0
331,331,1014,Polygiene,Clothing & Footwear,4.94,3157.322,0.33,115.433,550.694,0.08756,1093.984,57.129,0.1236299999999999,-369.875,519.15,-0.18725,-0.0148,-0.21802,Sweden,First North,POLYG,25.548,2022-02-24,POLYG.ST,-0.21802,0.0,16.49,6.024,2.107,8.55469,2022-02-25,Q4-2021,Consumer Durables,-0.7124626793797554,0.2096136874561916,-0.2138393588022268,-3.668402216702736,0.4915052368463705,0.4180111990956275,0.5342571454189227,197.0,76.0,228.0,359.0,86.0,112.0,271.0,264.0,177.0,362.0,270.5,138.0,196.0,343.0,223.0,271.5,230.5,251.0,217.0,250.0
381,381,2184,Sleep Cycle,Medical Supplies,0.609,71.997,0.803,139.34,227.763,-0.18239,1019.051,41.886,0.07447,14.154,108.898,-0.22181,-0.30987,-0.95011,Sweden,Small Cap,SLEEP,82.909,2022-02-15,SLEEP.ST,,0.0,120.853,5.571,9.358,1.17539,2022-02-25,Q4-2021,Health Care,0.1299748388400154,0.6117762762169449,0.0317101704248485,0.6708972461029766,0.425175053127855,0.4011900544773815,0.4331937777831159,226.0,252.0,350.0,105.0,240.0,325.0,260.0,131.0,239.0,328.0,270.5,202.0,298.0,97.0,34.0,146.0,266.0,145.5,288.0,251.0
429,429,2275,Truecaller,Communications,87.485,110.629,0.667,859.864,1692.896,1.22502,25334.42,45.522,0.18302,229.004,1411.41,-0.39356,-0.8257800000000001,-0.95011,Sweden,Large Cap,TRUE B,73.226,2022-02-23,TRUE-B.ST,,0.0,66.857,22.442,17.95,2.8842700000000003,2022-02-25,Q4-2021,Technology,0.1622519324646984,0.5079248813866889,0.0568028828939437,0.7244051776883419,0.9398735808822744,0.7515455099551093,0.7186682772861098,326.0,358.5,350.0,98.0,224.0,356.0,321.0,141.0,236.0,350.0,270.5,86.0,9.0,79.0,64.0,202.0,321.0,54.0,325.0,252.5
374,374,2310,SignUp Software,IT Services,0.548,67.494,0.545,141.524,342.057,-0.64385,2350.67,45.522,0.08428,34.828,209.281,-0.0421999999999999,-0.8257800000000001,-0.95011,Sweden,First North,SIGNUP,93.947,2022-02-16,SIGNUP.ST,,0.0,118.381,12.604,11.232,0.17759999999999998,2022-02-25,Q4-2021,Technology,0.1664174005284761,0.4137439081790461,0.0249390837717039,0.7677955876601475,0.2993892766642282,0.2923082906189878,0.297697045889419,92.0,358.5,350.0,94.0,239.0,341.0,299.0,125.0,242.0,184.0,270.5,190.0,327.0,77.0,88.0,234.0,249.0,192.0,259.0,252.5
85,85,921,Camurus,Pharmaceuticals,13.8,3157.322,0.555,515.218,1081.897,-0.24181,7774.752,48.609,-0.10654,-148.37,848.908,-0.13006,-0.24894,-0.3725699999999999,Sweden,Mid Cap,CAMX,1164.631,2022-02-16,CAMX.ST,-0.3725699999999999,0.0,53250.0,12.946,9.159,0.0362,2022-02-25,Q4-2021,Health Care,-0.1747774788316284,0.476217236945846,0.1481787498013426,2.7468232178459897,0.4246476772064165,0.3673533014241952,0.4944186673076592,154.0,226.0,263.0,19.0,309.5,321.0,302.0,264.0,310.5,73.0,270.5,284.0,305.0,246.0,74.0,231.0,150.0,245.5,307.0,254.0
106,106,56,Concejo B,Security & Surveillance,1.269,34.106,0.175,21.4,1490.2,-0.1824899999999999,678.716,42.581,-0.01536,19.9,950.5,-0.16905,-0.17143,-0.16427,Sweden,Small Cap,CNCJO B,1164.631,2022-02-24,CNCJO-B.ST,-0.16427,0.0,53250.0,2.598,0.714,0.03963,2022-02-25,Q4-2021,Technology,0.0209363492898474,0.0143604885250301,-0.1928633681246365,-4.382830578618127,0.3742158101574072,0.2823036443218901,0.4033060221524416,181.0,173.0,213.0,365.0,309.5,8.0,172.0,97.0,310.5,76.0,270.5,258.0,299.0,145.0,329.0,313.0,264.5,288.0,151.0,255.0
334,334,178,Precise Biometrics,Biometric,10.553,3157.322,0.346,63.543,241.052,-0.13478,436.352,135.62,-0.105,-31.751,128.053,0.13843,-0.04174,-0.01957,Sweden,Small Cap,PREC,1164.631,2022-02-18,PREC.ST,-0.01957,0.0,53250.0,5.237,3.408,0.57599,2022-02-25,Q4-2021,Technology,-0.2479520198667739,0.2636070225511508,-0.0876951361244299,-0.5701790818931791,0.7451612682306266,0.4443684629716155,1.409625895202326,25.0,87.0,159.0,242.0,309.5,198.0,256.0,264.0,310.5,304.0,270.5,283.0,289.0,265.0,158.0,268.0,103.0,274.0,329.5,256.0
173,173,2238,Fragbite,Gaming,4.228,3157.322,0.232,23.045,297.762,-0.1939999999999999,536.275,76.555,-0.17248,-53.346,217.062,0.27216,0.25773,-0.95011,Sweden,First North,FRAG,1164.631,2021-11-30,FRAG.ST,,0.0,53250.0,7.751,2.471,0.17759999999999998,2022-02-25,Q3-2021,Consumer Durables,-0.2457638831301655,0.0773940261013829,0.0010421640960487,0.0188204145018429,0.7136375276907497,0.6393589413009007,0.5075122927011936,11.0,23.0,350.0,171.0,309.5,138.0,282.0,264.0,310.5,184.0,270.5,300.0,300.0,264.0,311.0,299.0,117.0,318.5,277.0,257.0
362,362,1759,Scandion Oncology,Biotechnology,2.016,3157.322,0.696,-46.216,164.456,0.08961,436.19,74.415,-0.49085,-65.791,149.504,-0.10304,-0.2563,-0.24134,Sweden,First North,SCOL,1164.631,2022-02-17,SCOL.ST,-0.24134,0.0,53250.0,2.6174999999999997,2.918,-0.38305,2022-02-25,Q4-2021,Health Care,-0.4400618043664384,-0.2810234956462519,-0.023096642595093,-0.3052247286824072,0.5996170332621474,0.5017134373040764,0.6935356348632294,133.0,229.0,235.0,216.0,309.5,168.0,184.0,264.0,310.5,4.0,270.5,338.0,184.0,310.0,363.0,184.0,212.0,298.0,203.5,258.0
215,215,1075,Infant Bacterial,Pharmaceuticals,0.835,3157.322,0.696,,408.478,-5.243239999999999,592.733,54.526,-0.1138299999999999,-55.623,395.254,-0.23919,-0.3098,-0.52347,Sweden,Small Cap,IBT B,1164.631,2022-02-04,IBT-B.ST,-0.52347,0.0,53250.0,2.6174999999999997,1.5,-0.09291,2022-02-25,Q4-2021,Health Care,-0.1407272285669468,0.23925463270276442,0.0115473428053204,0.1902240763974361,0.5410883857312626,0.4503243914407582,0.5563604090832935,241.0,251.0,295.0,153.0,309.5,48.0,184.0,264.0,310.5,29.0,270.5,286.0,358.0,226.0,184.0,184.0,267.0,264.0,183.0,259.0
324,324,1469,Paxman,Medical Equipment,0.766,3157.322,0.741,54.149,114.952,-0.31431,1117.906,69.686,-0.4546699999999999,-26.537,55.933,-0.07837,0.13077,0.45185,Sweden,First North,PAX,1164.631,2021-11-19,PAX.ST,0.45185,0.0,53250.0,13.129,19.987,0.31811,2022-02-25,Q3-2021,Health Care,-0.474442636726083,0.4710574848632473,-0.1207438485943802,-1.5461213897306323,0.5162984458329695,0.4263918221558707,0.7157495259546662,108.0,38.0,50.0,310.0,309.5,358.0,303.0,264.0,310.5,247.0,270.5,336.0,309.0,316.0,77.0,163.5,102.0,257.0,358.0,260.0
224,224,306,Invisio,Communications,11.644,3157.322,0.859,340.4,690.0,0.0569299999999999,5433.88,48.266,0.03473,-100.9,417.5,-0.25428,-0.30721,-0.42394,Sweden,Mid Cap,IVSO,217.606,2022-02-14,IVSO.ST,-0.42723,0.0057399999999999,373.317,9.163,13.015,0.33773,2022-02-25,Q4-2021,Technology,-0.2416766467065868,0.4933333333333333,0.1159505200280054,2.542188822554669,0.4003574797236903,0.368293079346785,0.4180271978096949,250.0,250.0,274.0,24.0,245.0,349.0,290.0,264.0,250.0,252.0,163.0,229.0,224.0,259.0,71.0,127.0,203.5,189.0,332.0,261.0
131,131,460,Ecoclime,Energy & Recycling,1.058,3157.322,0.394,89.854,359.617,-0.08176,614.198,39.295,-0.03952,-33.158,308.507,-0.21277,-0.14834,-0.02418,Sweden,First North,ECC B,1164.631,2022-02-17,ECC-B.ST,-0.02418,0.0,53250.0,4.333,1.991,0.57502,2022-02-25,Q4-2021,Industrials,-0.1074789226824675,0.2498602680073522,-0.0053758887984645,-0.1223607649215504,0.4533063004824759,0.3960940428962755,0.4026685737445889,220.5,155.0,163.0,198.0,309.5,102.0,242.0,264.0,310.5,302.0,270.5,270.0,279.0,211.0,167.0,256.5,181.0,254.0,291.0,262.0
8,8,1015,AddLife,Biotechnology,94.906,3157.322,0.754,2857.0,10596.0,0.18655,25714.5,68.893,0.16756,-1967.0,4291.0,-0.38053,-0.37238,0.23977,Sweden,Large Cap,ALIF B,29.703,2022-02-04,ALIF-B.ST,0.22807,0.0095199999999999,34.879,3.217,5.993,1.5532499999999998,2022-02-25,Q4-2021,Health Care,-0.4584013050570962,0.2696300490751226,-0.2170555660455805,-3.3664887753883708,0.6171148825560653,0.5260770208413167,0.5909264089559366,322.0,288.0,82.0,355.0,183.0,290.0,210.5,264.0,191.0,338.0,142.0,95.0,87.0,314.0,154.0,161.5,297.0,159.0,272.0,263.0
66,66,1577,Bio-Works,Pharmaceuticals,1.596,3157.322,0.181,52.774,120.861,-1.70767,620.757,70.867,-0.11927,-14.311,108.509,-0.288,0.0379,0.40157,Sweden,First North,BIOWKS,1164.631,2022-02-18,BIOWKS.ST,0.40157,0.0,53250.0,28.332,5.721,1.6562899999999998,2022-02-25,Q4-2021,Health Care,-0.131887677519837,0.4366503669504638,0.0325155789344687,0.5076897647359678,0.6156069930241769,0.5658497691058082,0.5869927348643997,276.0,63.0,54.0,121.0,309.5,281.0,330.0,264.0,310.5,340.0,270.5,289.0,347.0,220.0,83.0,312.0,104.0,271.0,365.0,264.0
292,292,371,Nexam Chemical,Chemicals,1.1,342.069,0.772,84.909,284.333,-0.02386,595.542,40.561,-0.0238899999999999,1.741,228.08,-0.30892,-0.48711,-0.4338499999999999,Sweden,First North,NEXAM,1164.631,2022-01-26,NEXAM.ST,-0.4338499999999999,0.0,53250.0,2.714,2.611,0.13608,2022-02-25,Q4-2021,Materials,0.0076332865661171,0.2986252035465457,-0.0374643085245895,-0.9151650394504388,0.383362004655197,0.3560368210501723,0.3751957784056255,287.0,319.0,279.0,266.0,309.5,148.0,198.0,157.0,310.5,161.0,270.5,263.0,264.0,155.0,136.0,154.0,323.0,207.0,222.0,265.0
400,400,1489,Surgical Science,Medical Equipment,20.587,3157.322,0.092,265.942,3978.133,0.0164799999999999,9611.549,64.496,0.02406,-2693.531,3585.074,-0.36081,-0.18448,0.54323,Sweden,First North,SUS,164.444,2022-02-16,SUS.ST,0.54323,0.0,93.207,26.205,2.681,7.42338,2022-02-25,Q4-2021,Health Care,-0.7513181038940897,0.0668509574717587,0.1111903594564648,1.7273569253393617,0.6401309206778129,0.5858938251588861,0.5899628864005552,313.0,182.0,42.0,46.0,234.0,152.0,326.0,264.0,249.0,359.0,270.5,236.0,248.0,347.0,315.0,329.0,127.0,320.0,308.0,266.0
86,86,748,Cantargia,Biotechnology,6.109,3157.322,0.696,-352.709,600.244,-1.29322,1723.32,70.566,-0.6879500000000001,-448.874,532.745,-0.01826,-0.32917,-0.68089,Sweden,Mid Cap,CANTA,1164.631,2022-02-24,CANTA.ST,-0.68089,0.0,53250.0,2.6174999999999997,3.235,-0.35145,2022-02-25,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.0344915582591321,0.4171635430221351,0.7399056473772682,0.6437271816568381,0.7577851861856765,81.0,268.0,322.0,127.0,309.5,190.0,184.0,264.0,310.5,7.0,270.5,349.0,339.0,353.0,366.0,184.0,203.5,339.0,215.0,267.0
441,441,252,Vitec Software,IT Services,20.447,3157.322,0.419,1581.064,3751.777,0.09207,13457.66,46.724,0.10404,-1022.031,1989.104,-0.32513,-0.20906,-0.01279,Sweden,Large Cap,VIT B,49.798,2022-02-11,VIT-B.ST,-0.0179,0.00521,62.54,8.565,6.766,0.70012,2022-02-25,Q4-2021,Technology,-0.5138147628278863,0.4214173710217851,-0.0152921437951215,-0.2718656040155928,0.4046262311170357,0.3792240289514628,0.5155297723891143,295.0,195.0,158.0,212.0,220.0,300.0,287.0,264.0,224.0,311.0,166.0,163.0,174.0,322.0,87.0,253.0,230.5,214.0,319.0,268.0
145,145,291,Eolus Vind,Wind Energy,12.91,3157.322,1.387,171.0,1885.0,-0.0336,1942.248,65.693,-0.0150299999999999,-100.0,984.0,-0.43615,-0.59543,-0.58967,Sweden,Mid Cap,EOLU B,1164.631,2022-02-18,EOLU-B.ST,-0.59742,0.01924,53250.0,0.743,1.974,0.04246,2022-02-25,Q4-2021,Utilities,-0.1016260162601626,0.0907161803713527,-0.1622401565722729,-2.370864118339017,0.5402454031792915,0.478837309751477,0.6271787509904152,340.0,338.0,309.0,335.0,309.5,98.0,50.0,264.0,310.5,77.0,109.0,257.0,268.0,209.0,306.0,33.0,357.0,231.0,176.0,269.0
451,451,1524,Xspray Pharma,Biotechnology,1.229,3157.322,0.696,-37.911,622.903,-0.3051,1311.112,94.491,-0.16341,-157.425,591.752,-0.1591499999999999,-0.5043,-0.4649799999999999,Sweden,Mid Cap,XSPRAY,1164.631,2022-02-18,XSPRAY.ST,-0.4649799999999999,0.0,53250.0,2.6174999999999997,2.216,0.0290799999999999,2022-02-25,Q4-2021,Health Care,-0.2660320539685544,-0.0608618035231809,0.0204787963771293,0.3736596515261823,0.8716813733202481,0.5011370570964644,0.5023054223621837,175.0,323.0,286.0,130.0,309.5,119.0,184.0,264.0,310.5,62.0,270.5,298.0,307.0,271.0,351.0,184.0,255.0,301.0,208.5,270.0
437,437,928,Vicore Pharma,Pharmaceuticals,6.243,3157.322,0.696,-24.794,528.996,-2.82764,1202.698,78.584,-0.59311,-161.996,462.598,0.00842,-0.18244,-0.4522899999999999,Sweden,Small Cap,VICO,1164.631,2021-11-04,VICO.ST,-0.4522899999999999,0.0,53250.0,2.6174999999999997,2.6,0.20214,2022-02-25,Q3-2021,Health Care,-0.3501874197467347,-0.0468699196213203,-0.0181925857689102,-0.3988921883653256,0.5681845537443722,0.4720257490246821,0.4180021760499064,63.0,180.0,283.0,225.0,309.5,146.0,184.0,264.0,310.5,199.0,270.5,346.0,352.0,291.0,348.0,184.0,184.0,328.0,255.0,271.0
