,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
123,123,64,Doro,Consumer Electronics,1.392,-9.177,1.049,379.3,990.9,0.25951,637.832,88.336,0.1964999999999999,-69.5,422.9,-0.60305,-0.58466,-0.54064,Sweden,Small Cap,DORO,5.284,2022-02-17,DORO.ST,,7.509,0.614,1.508,-0.3733599999999999,Q4-2021,Consumer Durables,-0.164341451879877,0.3827833282874155,0.012614422228573,0.0777303106446057,0.7771297356049681,0.365627115279577,1.4873617313809355
124,124,401,Doxa,Holding Companies,4.065,-4.43,0.012,7.9,878.8,0.08935,1820.235,63.715,0.08761,-410.9,869.8,-0.41438,0.20423,3.07143,Sweden,First North,DOXA,23.597,2022-02-09,DOXA.ST,,18.603,166.994,2.093,59.60689,Q4-2021,Financials,-0.4724074499885031,0.0089895311788802,-0.023518282929963,-0.3800818815682646,1.5837512621219816,1.0299354914382612,0.5671110198531614
125,125,65,Duni,Personal Products,4.005,-118.116,0.791,928.0,6396.0,0.05534,4488.404,40.393,0.0279999999999999,-38.0,2714.0,-0.20944,-0.16957,-0.03827,Sweden,Mid Cap,DUNI,33.893,2022-02-17,DUNI.ST,,59.06,0.887,1.654,0.10657,Q4-2021,Food and Beverage,-0.0140014738393515,0.1450906816760475,-0.0357388126300803,-0.950481354660571,0.3408486960889557,0.2962317093827012,0.3446165741645161
126,126,602,Dustin Group,Computer Hardware,27.756,-2.953,1.197,2800.6,15401.2,0.0782,8506.549,43.124,0.0896899999999999,-2881.1,4826.5,-0.32374,-0.18438,-0.1015499999999999,Sweden,Mid Cap,DUST,17.928,2022-01-12,DUST.ST,0.02939,19.65,0.462,1.762,0.82765,Q1-2022,Technology,-0.5969335957733347,0.1818429732748097,0.0293946373839024,0.6923346984621184,0.3908683162298273,0.3372323074351549,0.38912725633058
127,127,67,Eastnine,Real Estate,1.487,-4.247,0.033,203.912,6916.691,0.0256,2609.152,28.145,0.19238,-614.334,3985.536,-0.23506,-0.17622,-0.05,Sweden,Mid Cap,EAST,29.86,2022-02-11,EAST.ST,0.02886,3.403,11.433,0.655,0.29925,Q4-2021,Financials,-0.1541408733982079,0.0294811492952338,0.0509004544674689,2.2147390387112176,0.2212998762674112,0.1826976058871275,0.2106389795165786
128,128,460,Ecoclime,Energy & Recycling,1.041,-16.882,0.394,89.854,359.617,-0.08176,559.788,41.209,-0.03952,-33.158,308.507,-0.3039,-0.25062,-0.11062,Sweden,First North,ECC B,-30.338,2022-02-17,ECC-B.ST,,-45.063,3.561,1.815,0.57502,Q4-2021,Industrials,-0.1074789226824675,0.2498602680073522,-0.0053758887984645,-0.1223607649215504,0.4638137672031392,0.4028367817482741,0.4026685737445889
129,129,332,Egetis Therapeutics,Biotechnology,1.507,-5.999,0.04,-16.154,569.269,-0.15863,816.266,52.961,-0.24283,-136.067,527.039,-0.18264,-0.08086,-0.27599,Sweden,Small Cap,EGTX,-10.976,2022-02-17,EGTX.ST,,-6.378,21.041,1.549,-0.36321,Q4-2021,Health Care,-0.2581725451057702,-0.0283767428052467,0.0377434558940942,0.61976535931646,0.4991376128990579,0.4202658149629545,0.5581539562478104
130,130,68,Elanders,Broadcasting & Publishing,4.721,-14.485,0.994,1645.0,11800.0,0.07264,4794.545,42.442,0.09746,-331.0,3304.0,-0.19763,-0.18116,-0.18017,Sweden,Mid Cap,ELAN B,17.316,2022-02-03,ELAN-B.ST,0.0265499999999999,14.89,0.409,1.451,0.3659,Q4-2021,Consumer Durables,-0.100181598062954,0.1394067796610169,-0.0268755401200118,-0.55748436846387,0.3744245268009655,0.3374298093393054,0.4418391040528646
131,131,70,Electrolux B,Consumer Electronics,310.435,208.584,1.167,23984.0,107607.0,0.24438,50894.57,26.937,0.25132,244.0,18604.0,-0.20372,-0.2490899999999999,-0.2067899999999999,Sweden,Large Cap,ELUX B,8.747,2022-01-28,ELUX-B.ST,0.0558399999999999,10.106,0.405,2.736,0.08035,Q4-2021,Consumer Durables,0.0131154590410664,0.2228851282909104,-0.0248988492376464,-0.916886332170683,0.2794273854340313,0.2546279142418003,0.2488876916262455
132,132,1930,Electrolux Professional B,Consumer Electronics,22.246,-13.251,0.741,2653.0,10609.0,0.12633,14973.384,39.288,0.13816,-1130.0,3525.0,-0.15696,-0.20881,0.13905,Sweden,Large Cap,EPRO B,28.249,2022-01-28,EPRO-B.ST,0.0096,30.747,1.905,4.248,0.45051,Q4-2021,Consumer Durables,-0.3205673758865248,0.250070694693185,0.068851649794714,1.7067700662104563,0.3588259928922852,0.3410411751147228,0.3697251353926221
133,133,71,Elekta,Medical Equipment,129.227,133.468,0.507,5277.0,27577.0,0.14846,30831.196,32.628,0.1206,231.0,8947.0,-0.23338,-0.34703,-0.32567,Sweden,Large Cap,EKTA B,20.096,2022-02-24,EKTA-B.ST,0.02737,28.459,2.206,3.446,0.08298,Q3-2022,Health Care,0.0258187101821839,0.1913551147695543,0.020631656171498,0.4905086805064474,0.2882868532631777,0.2596904731739115,0.3855023565355642
134,134,72,Elos Medtech,Medical Equipment,0.991,115.257,0.642,255.5,1126.4,0.13289,2259.04,92.944,0.11917,19.6,634.4,-0.15152,0.11111,1.41379,Sweden,Mid Cap,ELOS B,24.929,2022-02-24,ELOS-B.ST,0.0,29.882,3.122,3.561,0.12415,Q4-2021,Health Care,0.0308953341740227,0.2268288352272727,-0.0167893701435372,-0.229420341288389,0.8596287471492355,0.680485906296959,0.6707213416327066
135,135,596,Eltel,Installation,0.603,10.097,1.288,929.455,6654.94,0.0507899999999999,2066.592,29.449,0.01887,204.67,2323.11,-0.1739699999999999,-0.36993,-0.51201,Sweden,Mid Cap,ELTEL,21.965,2022-02-17,ELTEL.ST,,45.564,0.241,0.89,-0.06865,Q4-2021,Industrials,0.0881017257039055,0.1396639188332276,0.0246713771406313,1.136699734833259,0.2504909903479932,0.221840664497141,0.1989240426141753
136,136,2105,Embellence,Home Furnishings,1.081,44.863,1.074,350.4,594.7,0.32803,744.72,41.331,0.18692,16.6,270.7,0.0265499999999999,-0.2666,-0.95301,Sweden,First North,EMBELL,11.143,2021-10-25,EMBELL.ST,,14.718,1.165,2.751,,Q3-2021,Consumer Durables,0.0613224972294052,0.5892046409954598,-0.1302844819764763,-3.7758050480311622,0.3479641595051433,0.3090354894943746,0.3162443468031432
137,137,1374,Embracer,Gaming,459.365,-14.641,0.236,12294.5,60230.5,-0.04662,83068.131,51.978,-0.05847,-5673.7,42031.602,-0.16357,-0.24985,-0.3422,Sweden,First North,EMBRAC B,-38.121,2022-02-17,EMBRAC-B.ST,,-31.229,5.014,1.976,1.47261,Q3-2022,Consumer Durables,-0.1349865275180327,0.2041241563659607,0.0131749415741557,0.2233258130057782,0.4626239120436032,0.4466898603334827,0.5406913444316208
138,138,1576,Enad Global 7,Gaming,5.897,-1.174,0.206,734.7,6270.6,0.0095,2265.068,103.879,-0.02275,-1929.5,4435.7,-0.1018999999999999,-0.56007,-0.7475700000000001,Sweden,First North,EG7,43.98,2021-11-25,EG7.ST,,-22.451,1.591,0.511,4.67938,Q3-2021,Consumer Durables,-0.434993349414974,0.1171658214524925,-0.1160518596382059,-1.2724155209255807,0.8252989908278224,0.6764835713043821,0.835916290844386
139,139,73,Enea,IT Consulting,5.835,-20.476,0.322,649.7,3033.3,0.09801,3769.656,46.474,0.11278,-184.1,1776.0,-0.2515,-0.22143,-0.23509,Sweden,Mid Cap,ENEA,19.893,2022-02-02,ENEA.ST,,18.807,3.769,2.123,0.29961,Q4-2021,Technology,-0.1036599099099099,0.2141891669139221,-0.0997813248412745,-1.899376464942282,0.4034369663099735,0.373811222558297,0.4814795618118951
140,140,75,EnQuest,Oil & Gas -Exploration,12.663,1.226,0.239,1888.522,36648.371,0.03896,5431.461,58.468,-1.64666,4430.891,370.941,0.2110999999999999,-0.08397,0.2,Sweden,Mid Cap,ENQ,23.725,2021-09-02,ENQ.ST,,-7.824,0.619,14.642,-0.00313,Q2-2021,Energy,11.945002035364114,0.0515308579472741,-0.1054378418137624,-1.6661459101428806,0.5667159261741977,0.5421015854697484,0.579993490705639
141,141,484,Enzymatica,Health Products,1.063,-14.537,0.365,33.352,157.04,-0.47892,610.588,56.298,-0.36323,-42.002,124.972,-0.57026,-0.59943,-0.7215900000000001,Sweden,First North,ENZY,-12.854,2022-02-17,ENZY.ST,,-13.455,10.667,4.886,-0.03079,Q4-2021,Food and Beverage,-0.3360912844477163,0.21237901171676,0.0125112106037136,0.1981392197216257,0.6333631274929553,0.5078757932819036,0.5787200505543755
142,142,291,Eolus Vind,Wind Energy,12.379,-17.964,1.387,171.0,1885.0,-0.0336,1796.43,66.241,-0.0150299999999999,-100.0,984.0,-0.47005,-0.6395000000000001,-0.63913,Sweden,Mid Cap,EOLU B,-54.297,2022-02-18,EOLU-B.ST,0.02146,-94.562,0.676,1.826,0.04246,Q4-2021,Utilities,-0.1016260162601626,0.0907161803713527,-0.1622401565722729,-2.370864118339017,0.5453527367721457,0.4850110906607459,0.6271787509904152
143,143,1712,Epiroc B,Industrial Machinery,77.695,45.258,0.816,15453.0,48583.0,0.35479,187097.867,30.155,0.27372,4134.0,25729.0,-0.15696,-0.0697,-0.09457,Sweden,Large Cap,EPI B,20.655,2022-01-26,EPI-B.ST,0.0194599999999999,26.34,4.719,7.272,0.10703,Q4-2021,Industrials,0.1606747250184616,0.3180742234938147,-0.0849422140529538,-2.824455230295622,0.2726365434631544,0.2640645586962171,0.2756312944312886
144,144,293,Episurf Medical,Medical Equipment,3.063,-9.567,0.024,2.1,270.6,-3.73118,633.327,75.478,-0.27413,-66.2,252.8,-0.35747,-0.14132,-0.1933599999999999,Sweden,Small Cap,EPIS B,-5.74,2022-02-11,EPIS-B.ST,,-9.14,91.787,2.505,0.4595499999999999,Q4-2021,Health Care,-0.2618670886075949,0.007760532150776,-0.058719249959888,-1.0234812482771285,0.5946181701718367,0.5021283707758409,0.5258238158152546
145,145,1874,EQT,Holding Companies,358.522,-95.519,0.41,12040.7,40087.602,0.29793,282365.107,47.469,0.30887,-2956.1,30312.9,-0.44957,-0.34593,0.19545,Sweden,Large Cap,EQT,31.252,2022-01-19,EQT.ST,0.00987,29.665,17.177,9.315,1.31487,Q4-2021,Financials,-0.0975195378865103,0.3003596972450485,-0.038078765864933,-0.771409673555436,0.4250428025167885,0.4028743054773235,0.4524154490889112
146,146,77,Ericsson B,Communications,901.456,15.783,0.76,100749.0,305614.0,0.25503,302741.002,35.847,0.2119,19182.0,107099.0,-0.05377,-0.10718,-0.12566,Sweden,Large Cap,ERIC B,7.456,2022-01-25,ERIC-B.ST,0.02753,13.32,1.303,2.827,0.12553,Q4-2021,Technology,0.1791053137751052,0.3296609448520028,0.0943053860835091,3.4753153060610686,0.3006613313819574,0.2351975439495103,0.2487035172987102
147,147,1470,Essity B,Personal Products,429.926,67.795,0.696,35093.0,175050.0,0.1062299999999999,171792.853,22.566,0.12583,2534.0,59874.0,-0.18711,-0.1166499999999999,-0.0556,Sweden,Large Cap,ESSITY B,17.215,2022-01-26,ESSITY-B.ST,0.02862,19.928,1.41,2.869,0.13195,Q4-2021,Food and Beverage,0.0423222099742793,0.2004741502427877,-0.0441075982073196,-2.2405471950964047,0.1911000023039637,0.1736964741714971,0.1804259316207298
148,148,750,Evolution,Gambling & Casinos,1409.047,44.408,0.274,8934.916,40474.801,0.21019,204441.494,65.114,0.1897299999999999,4603.689,33090.148,-0.2209799999999999,-0.33613,-0.12244,Sweden,Large Cap,EVO,29.604,2022-02-09,EVO.ST,0.0154899999999999,32.563,18.446,6.178,0.2316,Q4-2021,Consumer Durables,0.1391256696706222,0.2207525615752872,-0.0257885326330286,-0.3021576393380769,0.5768247831967551,0.5146381439028479,0.7822268079111249
149,149,79,eWork,IT Consulting,1.058,34.669,3.541,483.569,3724.151,2.26946,1844.68,39.443,0.4926,53.208,198.917,-0.05644,-0.0613999999999999,0.07538,Sweden,Small Cap,EWRK,15.187,2022-02-10,EWRK.ST,0.04673,18.826,0.14,9.274,0.10752,Q4-2021,Technology,0.2674884499565145,0.1298467758154811,0.1183295212534869,3.273439463723106,0.3481056643979326,0.3100859491255648,0.3313053405149869
150,150,1355,ExpreS2ion Biotech,Biotechnology,7.688,-11.121,0.089,6.634,159.428,-5.77375,573.215,83.547,-0.32358,-51.542,145.988,-0.60259,-0.65957,-0.5067,Sweden,First North,EXPRS2,-8.723,2021-11-15,EXPRS2.ST,,-10.754,39.323,3.926,2.71488,Q3-2021,Health Care,-0.3530564155958024,0.0416112602554131,0.0575151601129966,0.7679208225273295,0.8506798098914352,0.7686783681153537,0.6864446622449331
151,151,1968,Exsitec,IT Consulting,4.127,-7.642,0.973,419.364,551.117,-0.01771,2043.671,68.614,-0.09558,-267.432,230.862,-0.2832199999999999,-0.1568399999999999,0.38103,Sweden,First North,EXS,-435.931,2022-02-08,EXS.ST,0.00936,-92.064,3.82,8.852,1.54102,Q4-2021,Technology,-1.158406320659095,0.7609346109809714,-0.0044505760434725,-0.0645333736703225,0.5778858663818055,0.5261956578912517,0.6320792001224405
152,152,80,Fabege,Real Estate,80.683,-29.603,0.034,2176.0,87988.0,0.02476,43249.877,30.2,0.11967,-1461.0,45174.0,-0.1624,-0.15672,0.11609,Sweden,Large Cap,FABG,34.277,2022-02-07,FABG.ST,0.03059,7.817,14.656,0.957,0.11144,Q4-2021,Financials,-0.0323416124319298,0.0247306450879665,0.0123141458124923,0.416308349644867,0.2749475355142662,0.2624817688013628,0.27109956047054
153,153,81,Fagerhult,Construction Tools,4.743,19.203,0.552,2545.0,12632.5,0.07266,9426.668,33.173,0.13912,490.9,6055.1,-0.18154,-0.335,0.13191,Sweden,Mid Cap,FAG,18.963,2021-10-29,FAG.ST,0.0093999999999999,11.124,1.353,1.557,-0.0220299999999999,Q3-2021,Industrials,0.0810721540519562,0.201464476548585,-0.0806629571812975,-2.8898884793992314,0.3072756636357973,0.2839853763008272,0.255818942286051
154,154,2046,Fasadgruppen,Construction Supplies,8.734,-14.566,0.8,1365.2,3345.5,0.11622,6808.2,35.464,0.14627,-467.4,1269.6,-0.12383,-0.07975,0.2930999999999999,Sweden,Mid Cap,FG,29.57,2022-02-17,FG.ST,0.008,36.626,2.497,5.362,0.50522,Q4-2021,Industrials,-0.3681474480151229,0.4080705425198027,0.051193477492475,1.214516135203085,0.3331290644260281,0.3138121787541376,0.3863233742185841
155,155,83,Fast Balder,Real Estate,136.244,-3.461,0.039,6744.0,229933.0,0.02696,98136.0,34.525,0.20897,-28353.0,88567.0,-0.21441,-0.12036,0.36505,Sweden,Large Cap,BALD B,35.673,2022-02-11,BALD-B.ST,,5.302,10.958,1.108,0.27457,Q4-2021,Financials,-0.320130522655165,0.029330283169445,0.0129774968408055,0.3684845640160189,0.2893034685533655,0.2791360296549749,0.3227834618410568
156,156,393,Fastator,Real Estate,2.839,-0.86,0.049,222.738,7396.13,0.1105599999999999,1446.586,35.773,0.18905,-1681.882,2104.069,-0.19399,-0.03445,-0.0776,Sweden,Mid Cap,FASTAT,4.845,2022-02-16,FASTAT.ST,0.05325,3.085,3.88,0.688,1.18904,Q4-2021,Financials,-0.7993473598061661,0.0301154793114777,0.0647303445173533,1.7493251417209656,0.3268227913822534,0.3049165204231306,0.3391384442340077
157,157,82,Fastpartner A,Real Estate,10.51,-26.216,0.049,1301.0,37922.102,0.0373099999999999,17307.752,47.743,0.19291,-660.2,17457.4,-0.34319,-0.3159,0.14234,Sweden,Large Cap,FPAR A,26.442,2022-02-11,FPAR-A.ST,0.0230399999999999,5.139,9.324,0.991,0.14401,Q4-2021,Financials,-0.037817773551617,0.0343071699981187,0.0208270174142465,0.3890725277855141,0.3652298795589579,0.3349950270536908,0.4906097294721492
158,158,1903,Fastpartner D,Real Estate,2.637,-21.302,0.049,1301.0,37922.102,0.0373099999999999,14063.681,11.589,0.19291,-660.2,17457.4,-0.04433,-0.06053,-0.03,Sweden,Large Cap,FPAR D,23.865,2022-02-11,FPAR-D.ST,0.06443,4.176,7.576,0.806,0.14401,Q4-2021,Financials,-0.037817773551617,0.0343071699981187,0.0451055997109766,4.044593870415192,0.0948553158157339,0.0850478541411443,0.1022104228826861
159,159,85,Fenix Outdoor,Clothing & Footwear,5.195,15.836,0.975,4030.752,6937.224,0.24575,13863.8,38.8,0.1473499999999999,875.481,3970.374,-0.14876,-0.17468,-0.11512,Sweden,Large Cap,FOI B,15.66,2022-02-09,FOI-B.ST,0.01942,23.618,2.023,3.492,0.02366,Q4-2021,Consumer Durables,0.2205034084950183,0.581032412965186,0.0489307329923238,1.4242174581429776,0.3250604738850159,0.3068954086299815,0.3148799875538203
160,160,1788,Ferroamp,Energy & Recycling,2.102,-9.446,0.582,47.185,189.457,-0.70917,664.247,48.163,-0.27029,-70.324,152.064,-0.28373,-0.27465,-0.3610399999999999,Sweden,First North,FERRO,-14.131,2022-02-16,FERRO.ST,,-16.161,4.739,4.368,0.3086,Q4-2021,Industrials,-0.4624631734006734,0.2490538750217727,-0.1326341289073968,-3.108906186321435,0.3920941421048555,0.3387405100509618,0.3910095056112666
161,161,1546,Ferronordic,Industrial Components,20.164,22.583,1.564,1111.0,3973.0,0.50842,1964.726,65.33,0.3079,87.0,1101.0,-0.5846399999999999,-0.45703,-0.30165,Sweden,Mid Cap,FNM,4.478,2022-02-18,FNM.ST,0.08506,5.796,0.316,1.784,0.51201,Q4-2021,Industrials,0.0790190735694822,0.2796375534860307,-0.0570920843441599,-0.925464817979756,0.5266182270532968,0.4181615431860426,0.5653997710275769
162,162,1361,Filo Mining,Mining,3.855,-72.7,,-249.416,236.861,-7.314690000000001,11216.487,59.251,-0.96795,-154.284,203.549,0.14052,0.57097,5.283869999999999,Sweden,First North,FIL,-38.645,2021-11-13,FIL.ST,,-55.432,,55.105,-0.32332,Q3-2021,Materials,-0.7579698254474352,-1.0530057713173548,0.1023603801189125,2.072288767840616,0.7967677780311818,0.6035611426406676,0.4527112218517292
163,163,86,Fingerprint Cards,Biometric,49.583,-64.47,0.754,396.9,1799.0,-0.00781,4300.14,60.367,0.0001,-66.7,1027.2,-0.26565,-0.48648,-0.48938,Sweden,Mid Cap,FING B,-558.084,2022-01-28,FING-B.ST,,48100.0,3.172,4.186,0.14215,Q4-2021,Technology,-0.0649338006230529,0.2206225680933852,0.0192386203321983,0.3512214069722543,0.5773131461525535,0.4929451407829849,0.5020333737560599
164,164,2284,Flat Capital,Holding Companies,2.432,-11.919,,,344.753,0.25132,564.076,158.772,0.2006899999999999,-47.325,337.544,-0.3486599999999999,-0.81553,-0.95301,Sweden,First North,FLAT B,6.929,2022-02-16,FLAT-B-ST,,8.327,,1.671,2.70376,Q4-2021,Financials,-0.1402039437821439,,-0.0008568871941454,-0.0170284060243271,1.58772,0.3790477728090277,0.4612
165,165,1840,FluoGuide,Medical Equipment,0.562,-19.539,,13.721,76.442,,629.392,47.566,-0.49054,-32.212,62.842,-0.38564,-0.51986,-0.59416,Sweden,First North,FLUO,-14.808,2021-11-15,FLUO.ST,,-18.993,45.87,10.015,1.53771,Q3-2021,Health Care,-0.512587123261513,0.1794955652651683,-0.006124003456648,-0.1235612105537577,0.5064252058598787,0.4745746990834229,0.4542478868649714
166,166,1425,FM Mattsson,Installation,1.33,19.877,1.054,703.5,1731.4,0.31521,3025.265,50.915,0.2940899999999999,152.2,806.9,-0.14,0.05392,0.2215899999999999,Sweden,Mid Cap,FMM B,9.831,2022-02-23,FMM-B.ST,0.03488,12.749,1.658,3.749,0.26407,Q4-2021,Industrials,0.1886231255421985,0.4063185861152824,0.0977478939278463,1.9464924208419925,0.4709876523328385,0.4235744258075847,0.4602505698461506
167,167,87,Formpipe Software,IT Services,1.175,42.508,0.68,224.972,696.339,0.15252,1712.256,44.739,0.11739,40.281,429.638,-0.09859,0.03226,0.11888,Sweden,Small Cap,FPIP,25.054,2022-02-16,FPIP.ST,0.02188,33.952,3.618,3.985,-0.03356,Q4-2021,Technology,0.0937556733808462,0.3230782707847758,-0.0158141179115439,-0.3166765478003537,0.4540727102055832,0.3945371879224002,0.4576871440716537
168,168,2034,Fortinova,Real Estate,0.856,-4.547,0.053,124.7,4123.1,0.02818,2571.884,33.514,0.15221,-565.6,2308.6,-0.1945299999999999,-0.12105,0.24318,Sweden,First North,FNOVA B,36.155,2022-01-19,FNOVA-B.ST,0.00918,7.319,11.83,1.114,0.31472,Q1-2022,Financials,-0.2449969678593087,0.0302442337076471,-0.0094500327570506,-0.3072257601301542,0.2873786007596316,0.2652071365633864,0.2819131469356668
169,169,2076,Fractal Gaming,Computer Hardware,0.577,-9.452,0.848,167.2,564.5,-0.00491,699.462,36.991,-0.0164799999999999,-74.0,267.0,-0.22963,-0.21503,-0.55846,Sweden,First North,FRACTL,-589.759,2022-02-10,FRACTL.ST,,-158.968,1.435,2.62,0.04714,Q4-2021,Technology,-0.2771535580524344,0.2961913197519929,-0.0046420596730567,-0.1250991814506817,0.6163453993057538,0.4231857254309448,0.3400915910975947
170,170,2238,Fragbite,Gaming,4.261,-9.064,0.232,23.045,297.762,-0.1939999999999999,483.527,79.061,-0.17248,-53.346,217.062,0.08481,0.1224499999999999,-0.95301,Sweden,First North,FRAG,-11.488,2021-11-30,FRAG.ST,,-11.99,6.409,2.228,,Q3-2021,Consumer Durables,-0.2457638831301655,0.0773940261013829,0.0010421640960487,0.0188204145018429,0.7352988308805508,0.6469296640633436,0.5075122927011936
171,171,383,G5 Entertainment,Gaming,19.444,13.649,2.102,810.447,625.791,0.62148,2076.168,56.416,0.40253,152.106,492.41,-0.48672,-0.48111,-0.55771,Sweden,Mid Cap,G5EN,8.891,2022-02-10,G5EN.ST,0.0306999999999999,9.775,1.578,4.216,0.05496,Q4-2021,Consumer Durables,0.3089011189862106,1.2950761516225064,-0.0544173257113455,-0.9154014208799828,0.5007420236661461,0.4522735174559041,0.544835322518037
172,172,1831,Gaming Innovation,Gambling & Casinos,3.287,44.656,0.942,818.325,919.648,0.22752,1575.819,54.034,-0.0052,35.288,124.852,-0.0121199999999999,-0.185,-0.24711,Sweden,Small Cap,GIGSEK,26.708,2022-02-15,GIGSEK.ST,,-2432.836,1.819,12.621,-0.05885,Q4-2021,Consumer Durables,0.2826386441546791,0.8898241501096071,-0.1742572384325472,-2.21300298024058,0.954154501763174,0.7519312214336411,0.7216863173173895
173,173,1383,Gapwaves,Communications,1.658,-17.887,0.137,24.42,253.592,-1.97058,918.259,51.722,-0.15921,-51.336,228.083,-0.44732,-0.50903,-0.45636,Sweden,First North,GAPW B,-19.511,2022-02-17,GAPW-B.ST,,-25.29,23.001,4.026,1.5696100000000002,Q4-2021,Technology,-0.2250759591902947,0.096296413136061,-0.047228249054673,-1.1508512656345518,0.4801242956703352,0.4244623888103702,0.3761164152066743
174,174,1011,Garo,Electrical Components,9.116,83.441,1.383,653.1,936.9,0.39168,6450.0,54.323,0.30227,77.3,551.5,-0.4069,-0.355,0.01097,Sweden,Mid Cap,GARO,31.084,2022-02-23,GARO.ST,0.01085,38.692,4.952,11.695,0.2604599999999999,Q4-2021,Industrials,0.1401631912964641,0.697086135126481,-0.0192365972266442,-0.3341253370576728,0.5033853422176399,0.4608892546577903,0.5276652389235543
175,175,297,Generic Sweden,Security & Surveillance,1.231,30.568,1.922,53.687,59.424,4.23651,563.588,65.256,0.59801,18.437,30.312,-0.49393,-0.42688,0.11829,Sweden,First North,GENI,23.316,2022-02-17,GENI.ST,0.02181,31.093,4.909,18.593,0.3375,Q4-2021,Technology,0.60824096067564,0.9034565158858372,-0.0917366277826181,-1.201404852386078,0.6533328604081244,0.601855089597338,0.6998307689184229
176,176,1953,Genova Property,Real Estate,1.394,-2.079,0.032,217.8,8953.1,0.02423,4323.631,40.656,0.13445,-2080.1,3316.0,-0.27871,-0.24265,0.37333,Sweden,Mid Cap,GPG,50.267,2021-10-29,GPG.ST,,8.932,15.013,1.304,0.3322699999999999,Q3-2021,Financials,-0.627291917973462,0.0243267694988328,-0.011147528001315,-0.2537114543853969,0.3961715094160779,0.3641219192618162,0.402696764333445
177,177,298,Genovis,Biotechnology,7.369,69.514,0.656,85.6,141.75,0.6781900000000001,2844.498,96.75,0.21735,40.92,113.994,-0.41284,-0.27219,0.06495,Sweden,First North,GENO,112.585,2022-02-08,GENO.ST,,114.826,29.226,24.953,0.32914,Q4-2021,Health Care,0.358966261382178,0.6038800705467372,0.0370641176496413,0.5548681249278111,0.6897370805490011,0.5935361153561317,0.6122143877640395
178,178,88,Getinge,Medical Supplies,273.412,17.984,0.607,13580.0,44555.0,0.15185,94076.598,35.495,0.11797,5231.0,25176.0,-0.08309,-0.02181,0.59317,Sweden,Large Cap,GETI B,22.349,2022-01-28,GETI-B.ST,0.01158,31.676,3.478,3.737,-0.0102,Q4-2021,Health Care,0.207777248172863,0.3047918303220738,0.0726540834369409,2.029245434011293,0.2959742663535245,0.2713491150782635,0.328144473129874
179,179,90,GHP Specialty Care,Healthcare Facilities,1.224,12.088,1.201,1225.3,1222.5,0.12696,1375.632,38.077,0.10711,113.8,511.6,-0.18417,-0.33851,-0.15238,Sweden,Small Cap,GHP,17.366,2022-02-23,GHP.ST,0.0255399999999999,25.106,0.915,2.689,0.0516099999999999,Q4-2021,Health Care,0.2224394057857701,1.0022903885480572,-0.0322643341804432,-0.7379926703969937,0.3217633099921576,0.2981580554224022,0.4006916587659233
180,180,1333,GomSpace,Satellite Systems,1.273,-20.143,0.528,49.016,404.509,-0.00017,455.315,65.566,-0.1215099999999999,-22.604,224.89,-0.27052,-0.51232,-0.50568,Sweden,First North,GOMX,-13198.89,2022-02-01,GOMX.ST,,-16.663,2.132,2.025,0.00362,Q4-2021,Technology,-0.1005113611098759,0.1211740653483606,-0.0177012386854071,-0.2275516914950232,0.5518283701752323,0.4860237690656307,0.712956828731226
181,181,1678,Green Landscaping,Business Support & Services,3.899,-11.871,0.99,1787.3,3171.2,0.08189,3733.582,46.687,0.10249,-314.5,895.7,-0.27236,-0.2431299999999999,0.42629,Sweden,Mid Cap,GREEN,30.673,2022-02-16,GREEN.ST,,40.673,1.174,4.168,0.59293,Q4-2021,Industrials,-0.3511220274645528,0.5636036831483351,0.0146590159374623,0.2882333004102862,0.5392471895297607,0.5067208422982852,0.4661227557770965
182,182,426,Gränges,Industrial Components,24.939,176.267,1.15,5687.0,15767.0,0.0884399999999999,10928.565,39.801,0.08583,62.0,6932.0,0.05112,-0.03655,-0.0771999999999999,Sweden,Mid Cap,GRNG,17.493,2022-01-27,GRNG.ST,0.02189,18.368,0.603,1.577,0.15492,Q4-2021,Industrials,0.0089440276976341,0.3606900488361768,0.2074482363397232,6.741095433597832,0.3934026393946243,0.33666743776041,0.2820453308148746
183,183,93,Haldex,Industrial Components,10.434,14.71,0.986,1260.0,4677.0,0.1173,1809.334,46.837,0.13493,123.0,1675.0,-0.31743,-0.27059,-0.22741,Sweden,Mid Cap,HLDX,8.992,2022-02-10,HLDX.ST,,8.004,0.392,1.08,0.15112,Q4-2021,Industrials,0.0734328358208955,0.2694034637588197,-0.1507196538497515,-4.275921039260041,0.4203645952926824,0.3539376213665877,0.3230575196045029
