,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,Res_Mom_1Y Rank,Res_Mom_6m Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,PMOM Rank,IMOM Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
283,283,151,NCC B,Construction & Infrastructure,38.128,7.505,1.816,4520.0,29421.0,0.17484,14237.647,24.774,0.25804,1897.0,5844.0,-0.15181,-0.14239,0.0518,Sweden,Large Cap,NCC B,9.408,2022-02-02,NCC-B.ST,0.0457,9.369,0.267,2.436,0.0305399999999999,2022-03-03,Q4-2021,Industrials,0.3246064339493497,0.1536317596274769,-0.0088385589484277,-0.3579731776249357,0.2309939936274606,0.2055999692177749,0.2262927389377578,1.2046182280569049,1.8932865206335567,4.352827562839197,190.0,128.0,128.0,226.0,81.0,13.0,27.0,138.0,7.0,18.0,45.0,61.0,37.0,43.5,96.0,23.0,268.0,15.0,119.0,35.5,160.5,57.0,7.5,39.0
148,148,77,Ericsson B,Communications,1038.78,14.013,0.76,100749.0,305614.0,0.25503,268799.334,41.338,0.2119,19182.0,107099.0,-0.12083,-0.21667,-0.22015,Sweden,Large Cap,ERIC B,6.388,2022-01-25,ERIC-B.ST,0.03101,11.826,1.157,2.51,0.12553,2022-03-03,Q4-2021,Technology,0.1791053137751052,0.3296609448520028,0.0943053860835091,3.403926254347829,0.3277176176006717,0.2498709662014001,0.2539194670376401,0.2620203741904193,-2.937153143470071,-1.0913092863695837,164.0,170.0,208.0,13.0,292.0,241.0,47.0,148.0,95.0,58.0,20.0,151.0,72.0,70.0,59.0,67.0,121.0,159.5,190.0,277.5,119.5,61.0,46.0,40.0
229,229,1771,Jetpak,Rail & Highway,0.781,17.108,0.844,317.477,1185.027,0.15086,1113.6,44.783,0.09813,65.092,715.533,-0.03734,-0.13674,-0.00642,Sweden,First North,JETPAK,12.039,2022-02-24,JETPAK.ST,0.0,15.859,1.113,1.556,0.0942399999999999,2022-03-03,Q4-2021,Industrials,0.0909699482763198,0.2679069759591975,0.0858247149188703,1.7175465390814977,0.4423382300948333,0.4078155917683134,0.4579768217798109,0.2745603450207622,-3.991845685950584,-5.101429274778427,98.0,120.0,148.0,53.0,313.0,347.0,87.0,60.0,89.0,74.0,72.5,123.0,272.0,170.0,121.0,112.0,154.0,139.0,124.5,339.0,65.5,124.0,42.0,41.0
255,255,129,Loomis,Security,41.947,14.647,0.694,5357.0,27228.0,0.11785,20095.67,32.313,0.10971,1372.0,10063.0,0.12826,0.00262,0.14267,Sweden,Large Cap,LOOMIS,15.594,2022-02-03,LOOMIS.ST,0.03168,18.203,1.019,1.997,0.09367,2022-03-03,Q4-2021,Industrials,0.1363410513763291,0.1967459967680329,0.1278016470117393,3.920898262108407,0.2841859018381524,0.2584287216257003,0.2987380351238146,1.4977767700824025,3.319561561699034,3.1807431491379043,42.0,69.0,101.0,4.0,49.0,35.0,98.0,108.0,78.0,62.0,104.0,121.0,67.0,155.0,149.0,91.0,236.0,196.0,70.0,31.0,19.0,166.5,53.0,42.0
2,2,3,ABB,Industrial Machinery,368.358,14.023,0.59,79522.797,338184.0,0.27848,663988.063,23.545,0.28984,47350.801,130863.602,0.00279,0.00685,0.32183,Sweden,Large Cap,ABB,13.807,2022-02-03,ABB.ST,0.02322,16.657,2.731,5.074,-0.02015,2022-03-03,Q4-2021,Industrials,0.3618332391614897,0.2351465385707189,-0.0117264879021167,-0.4989070206890111,0.208585428357752,0.1934755380964803,0.2154209751276703,0.9373057448624228,3.156317925084525,2.299548688092772,78.0,67.0,66.0,243.0,51.0,57.0,90.0,266.0,200.0,59.0,89.0,42.0,100.0,35.0,50.0,19.0,193.0,224.0,57.0,44.0,78.0,74.0,88.0,43.0
191,191,97,Hennes & Mauritz,Clothing & Footwear,655.982,6.01,1.107,105006.0,179781.0,0.16739,243659.7,34.061,0.18344,40541.0,60018.0,-0.08114,-0.1619,-0.27215,Sweden,Large Cap,HM B,18.571,2022-01-28,HM-B.ST,0.04415,22.13,1.225,4.06,0.03103,2022-03-03,Q4-2021,Consumer Durables,0.6754806891265953,0.5840772940410833,0.0337528153033108,0.9278696601588736,0.2949810981187479,0.2820532797085117,0.3333977554968267,1.2077901259876174,-0.8453651132344127,0.2332789038760732,135.0,140.0,229.0,91.0,233.0,130.0,129.0,239.0,102.0,12.0,137.0,62.0,40.0,87.0,105.0,7.0,46.0,74.0,180.5,208.5,131.0,35.0,78.0,44.0
323,323,175,Peab,Construction & Infrastructure,30.646,24.905,1.249,5901.0,47170.0,0.16289,26200.425,28.29,0.17373,1052.0,13682.0,-0.1798,-0.12549,-0.16353,Sweden,Large Cap,PEAB B,12.341,2022-02-04,PEAB-B.ST,0.0565,10.983,0.445,1.915,0.1187299999999999,2022-03-03,Q4-2021,Industrials,0.0768893436632071,0.1251006995972016,0.0798085826771073,2.978263348665664,0.2504020750706791,0.2295604624973052,0.2455987455836243,1.3121763661681074,0.0339904601387046,2.7100766536276266,207.0,116.0,194.0,16.0,168.0,43.0,42.0,100.0,26.0,86.0,78.0,145.0,25.0,92.0,108.0,119.0,289.0,49.0,145.5,87.0,106.5,112.0,35.0,45.0
195,195,99,Hexpol,Chemicals,56.787,21.929,0.891,3473.0,17963.0,0.2332,33858.157,31.958,0.2024,1544.0,11650.0,-0.08643,-0.1096,0.04853,Sweden,Large Cap,HPOL B,11.307,2022-01-28,HPOL-B.ST,0.06104,14.359,2.115,2.906,0.1917299999999999,2022-03-03,Q4-2021,Materials,0.1325321888412017,0.1933418693982074,0.0529792038483514,1.7945038058752232,0.2634100110033079,0.2419796054743109,0.2705831117200176,1.3135828368880134,2.1809982126368466,2.286712303127944,137.0,110.0,129.0,48.0,74.0,58.0,76.0,172.0,158.0,83.0,64.0,196.0,16.0,75.0,69.0,94.0,237.0,122.0,112.0,58.0,67.5,99.0,89.0,46.0
80,80,45,Byggmax,Retailers,28.936,11.271,1.259,2633.0,6073.0,0.24272,3922.236,36.363,0.27575,348.0,2252.0,-0.25793,-0.15893,0.2269,Sweden,Mid Cap,BMAX,7.138,2022-01-26,BMAX.ST,0.06221,6.286,0.511,1.742,0.2311,2022-03-03,Q4-2021,Consumer Durables,0.1545293072824156,0.4335583731269554,-0.0550856123141516,-1.5391601285636054,0.3743638363256763,0.3503241212527616,0.3280152382431725,1.7818335289751848,-1.299587954333247,-0.0029526278715571,261.0,138.0,79.0,311.0,242.0,140.0,10.0,81.0,33.0,42.0,25.0,212.0,15.0,38.0,66.0,80.0,81.0,47.0,97.0,218.0,205.0,34.0,20.0,47.0
249,249,1004,LeoVegas,Gambling & Casinos,18.382,17.942,1.52,2692.945,2650.138,0.22065,3254.833,35.058,0.13071,181.404,803.266,0.04232,-0.16002,-0.28463,Sweden,Mid Cap,LEO,17.485,2022-02-11,LEO.ST,0.0524699999999999,28.73,0.808,4.052,0.03212,2022-03-03,Q4-2021,Consumer Durables,0.2258330366279663,1.0161527437439108,-0.001453933646529,-0.0384228909708031,0.3679469793581151,0.332365547635353,0.3468120603275422,0.6973614712061843,-4.5535437379498935,0.7049594137650816,61.0,139.0,235.0,193.0,324.0,107.0,165.0,238.0,59.0,76.0,125.0,67.0,31.0,135.0,74.0,50.0,9.0,28.0,187.0,238.0,145.0,30.0,87.0,48.0
72,72,909,Bravida,Installation,26.801,24.779,1.121,3299.0,19516.0,0.2149299999999999,22995.04,27.381,0.16803,928.0,6816.0,-0.07899,-0.17325,0.02725,Sweden,Large Cap,BRAV,15.872,2022-02-15,BRAV.ST,0.02653,20.031,1.051,3.374,0.14443,2022-03-03,Q4-2021,Industrials,0.136150234741784,0.1690407870465259,0.0676184408814311,2.3228429357548865,0.2642810450000232,0.2511503836727815,0.26679946279997,1.0735578375498205,-0.2396384746357588,0.7673448511648624,133.0,144.0,137.0,31.0,211.0,103.0,111.0,204.0,83.0,85.0,109.0,164.0,89.0,96.0,76.0,92.0,250.0,72.0,129.0,120.0,76.0,97.0,90.0,49.0
73,73,268,Bredband2,Telecommunications,2.497,14.752,1.134,533.485,1332.779,0.14771,1835.708,23.074,0.15184,124.438,534.663,-0.0621,-0.2404,-0.07343,Sweden,First North,BRE2,20.835,2022-02-10,BRE2.ST,0.04171,22.618,1.214,3.433,0.16096,2022-03-03,Q4-2021,Telecom,0.2327409976003576,0.4002801664792137,0.0517417954852288,2.02759930696234,0.2146160617801826,0.1914990431581111,0.2338831874619392,0.5234917057129449,-3.48475573124792,-4.647285710026304,117.0,188.0,167.0,42.0,305.0,340.0,131.0,211.0,100.0,63.0,148.0,171.0,45.0,112.0,127.0,47.0,94.0,69.5,171.5,329.5,98.0,58.0,112.0,50.0
4,4,1323,AcadeMedia,Education,15.327,2.186,0.761,11382.0,18330.0,0.09407,5490.449,35.56,0.12074,2512.0,5425.0,-0.0189,-0.3144,-0.41223,Sweden,Mid Cap,ACAD,5.369,2022-02-01,ACAD.ST,0.03372,8.331,0.394,1.012,0.05642,2022-03-03,Q2-2022,Industrials,0.4630414746543779,0.6209492635024549,0.0039691021037095,0.1209998012891514,0.3691379090244869,0.3227308097677738,0.3006403421736603,0.8785824597161526,-3.622817442077232,0.1492254176432739,91.0,248.0,265.0,166.0,310.0,133.0,20.0,22.0,20.0,2.0,13.0,92.0,59.0,143.0,176.0,12.0,31.0,158.0,267.0,248.0,197.5,73.0,1.0,51.0
306,306,164,Novotek,IT Services,1.148,13.718,1.226,223.9,318.8,0.6338,536.36,49.126,0.24119,39.1,163.2,-0.26453,-0.26879,0.10606,Sweden,Small Cap,NTEK B,8.587,2022-02-17,NTEK-B.ST,0.02964,13.511,1.371,3.287,0.14429,2022-03-03,Q4-2021,Technology,0.2395833333333333,0.7023212045169385,0.0022162739988728,0.0430094265222034,0.4811662062011141,0.4270857949020628,0.4722798782426922,1.3043559253487085,-0.5205784422216702,-0.3660698860940359,268.0,204.0,115.0,175.0,221.0,214.0,63.0,195.0,117.0,56.0,33.0,163.0,75.0,52.0,20.0,44.0,23.0,51.0,153.0,241.0,192.0,14.0,66.0,52.0
370,370,342,ShaMaran,Oil & Gas -Exploration,2.842,4.727,0.239,382.961,3095.706,6.60201,1993.815,62.332,0.52655,421.816,119.092,1.16867,1.2113,1.83912,Sweden,First North,SNM,3.143,2021-11-09,SNM.ST,0.0,31.802,2.694,16.742,0.56043,2022-03-03,Q3-2021,Energy,3.541933967017096,0.1237071608221194,0.0156417176147714,0.3288019538462913,0.5266590678749726,0.4759478481198539,0.4360032179268788,0.8993911765990517,5.170727082304578,3.548792023678094,1.0,2.0,6.0,142.0,18.0,27.0,178.0,358.0,199.0,4.0,5.0,298.0,272.0,4.0,2.0,2.0,290.0,295.5,2.5,15.5,11.5,98.0,163.0,53.0
57,57,33,Bilia,Auto & Equipment,23.799,16.929,2.064,6010.0,17200.0,0.17803,12510.76,32.243,0.32986,739.0,4417.0,-0.17492,-0.29162,0.02354,Sweden,Large Cap,BILI A,8.708,2022-02-09,BILI-A.ST,0.0657399999999999,8.168,0.352,2.832,0.04776,2022-03-03,Q4-2021,Consumer Durables,0.1673081276884763,0.3494186046511628,-0.0447305913327965,-1.308902789976267,0.3203919898326586,0.2952583227438529,0.3132109156347548,1.2762588501433645,-0.1482760622509629,-3.349975093138839,204.0,224.0,138.0,295.0,206.0,321.0,17.0,170.0,12.0,73.0,36.0,82.0,11.0,24.0,94.0,74.0,109.0,9.0,176.0,274.0,226.0,33.0,15.0,54.0
375,375,207,Skanska,Construction & Infrastructure,183.768,2997.131,1.035,15709.0,139038.0,0.16125,88599.533,24.879,0.1498799999999999,-3932.0,45683.0,-0.00047,-0.15532,0.03565,Sweden,Large Cap,SKA B,8.547,2022-02-03,SKA-B.ST,0.04739,12.677,0.616,1.939,0.10672,2022-03-03,Q4-2021,Industrials,-0.0860714051178775,0.1129835009134193,0.0752710057461338,3.0677550192013867,0.2308970349922325,0.2063656675723241,0.2248778532236969,1.220119926454872,1.0219982387718425,1.3691301856545712,80.0,134.0,134.0,15.0,105.0,84.0,54.0,104.0,40.0,264.0,32.0,134.0,34.5,114.0,111.0,204.0,295.0,85.5,124.5,75.5,51.5,158.0,67.0,55.5
184,184,426,Gränges,Industrial Components,26.982,156.377,1.15,5687.0,15767.0,0.0884399999999999,9695.381,42.651,0.08583,62.0,6932.0,-0.01618,-0.18933,-0.22975,Sweden,Mid Cap,GRNG,16.012,2022-01-27,GRNG.ST,0.02467,16.295,0.535,1.399,0.15492,2022-03-03,Q4-2021,Industrials,0.0089440276976341,0.3606900488361768,0.2074482363397232,6.873673910482875,0.4051540477685907,0.3524161035114835,0.27660527927054,1.766022559049758,0.218531781611505,0.5929185238595498,88.0,154.0,217.0,1.0,133.0,110.0,88.0,48.0,38.0,149.0,112.0,169.0,93.0,184.5,198.0,152.0,106.0,66.0,183.5,99.0,84.5,128.0,64.0,55.5
286,286,1081,Nepa,IT Services,1.303,25.041,1.647,230.889,172.798,2.50231,596.015,44.778,0.35093,23.802,92.378,-0.15778,-0.0688,1.07671,Sweden,First North,NEPA,14.934,2021-11-19,NEPA.ST,0.0,18.386,2.008,6.452,0.24193,2022-03-03,Q3-2021,Technology,0.2576587499188118,1.3361786594752254,-0.0521422136725623,-1.0474805478139406,0.4966004795185847,0.4187163308899014,0.4562292666069081,1.135395437145217,3.677683481458741,0.5251933226467159,196.0,91.0,21.0,279.0,41.0,116.0,101.0,297.0,153.0,87.0,98.0,218.0,272.0,20.0,5.0,37.0,1.0,20.5,46.5,67.5,127.0,7.0,144.0,57.0
180,180,88,Getinge,Medical Supplies,266.3,18.297,0.607,13580.0,44555.0,0.15185,95710.818,36.144,0.11797,5231.0,25176.0,-0.06243,-0.03805,0.6446299999999999,Sweden,Large Cap,GETI B,22.722,2022-01-28,GETI-B.ST,0.01138,32.226,3.538,3.802,-0.0102,2022-03-03,Q4-2021,Health Care,0.207777248172863,0.3047918303220738,0.0726540834369409,2.052225196571701,0.2965378827228394,0.2727623104303885,0.3244700800415172,0.5238878637267178,1.0943157437042368,-2.236020608410872,118.0,81.0,37.0,38.0,101.0,298.0,181.0,227.0,220.0,78.0,166.0,47.0,136.0,149.0,119.0,57.0,131.0,221.5,53.0,229.0,29.0,119.0,131.5,58.0
410,410,223,Telia Company,Telecommunications,406.798,8.715,0.373,30031.0,237025.0,0.08466,143525.635,17.943,0.13981,16468.0,80732.0,0.00964,-0.04425,0.04049,Sweden,Large Cap,TELIA,13.567,2022-01-28,TELIA.ST,0.05841,12.288,1.625,1.778,0.04562,2022-03-03,Q4-2021,Telecom,0.2039835505128078,0.1266997152199135,0.0201650212159982,1.371421408986632,0.1541532622461412,0.1403313597212832,0.1347619856408459,0.3077780804037743,0.7718735371783723,1.233638940421338,73.0,83.0,133.0,70.0,112.0,89.0,50.0,85.0,129.0,25.0,86.0,79.0,19.0,123.0,200.0,59.0,286.0,261.5,95.5,81.0,50.0,201.0,32.0,59.0
33,33,17,Assa Abloy,Construction Supplies,418.413,30.031,0.731,37777.0,129975.0,0.15027,281147.955,28.07,0.15663,9362.0,69583.0,-0.0262,-0.08009,0.12946,Sweden,Large Cap,ASSA B,21.735,2022-02-04,ASSA-B.ST,0.01662,25.752,2.959,4.04,0.10685,2022-03-03,Q4-2021,Industrials,0.1345443570987166,0.2906482015772264,0.0976380174806357,3.5324223535500554,0.2398308668580701,0.2148176942597847,0.2533296197498964,0.8913105712315101,1.631755676094641,1.9232613006062855,94.0,96.0,108.0,9.0,88.0,68.0,149.0,237.0,204.0,92.0,157.0,135.0,117.0,107.0,122.0,93.0,140.0,168.0,93.5,65.5,36.0,104.5,153.0,60.0
235,235,408,Kambi,Gambling & Casinos,54.925,18.744,0.825,1179.254,2068.988,0.69277,6442.8,52.185,0.34298,343.729,1422.812,-0.0804599999999999,-0.1018999999999999,-0.5798,Sweden,First North,KAMBI,9.784,2022-02-11,KAMBI.ST,0.0,13.203,3.774,4.528,0.44151,2022-03-03,Q4-2021,Consumer Durables,0.2415842711475585,0.5699665730299064,0.0833011576662254,1.728754361515306,0.6133332272161318,0.5015021074521934,0.4416288039306265,1.1313756004379882,-4.665645256115123,3.75245022611348,134.0,104.0,305.0,51.0,327.0,25.0,58.0,254.0,230.0,79.0,51.0,277.0,272.0,22.0,15.0,42.0,49.0,140.0,207.0,203.0,129.5,23.0,141.5,61.0
336,336,2228,Profoto,Industrial Components,2.711,44.34,1.251,512.0,585.0,0.90213,4168.0,53.664,0.47734,94.0,331.0,-0.06964,-0.02799,-0.94954,Sweden,Mid Cap,PRFO,19.028,2022-02-10,PRFO.ST,0.03359,26.38,5.602,12.592,-0.13076,2022-03-03,Q4-2021,Industrials,0.283987915407855,0.8752136752136752,0.1542516658659736,2.8775417835554107,0.4763105280286027,0.4198598020260662,0.4913012481302504,,0.0339904601387046,-0.1373489980930668,127.0,77.5,350.5,18.0,168.0,176.0,154.0,349.0,267.0,108.0,140.0,25.0,61.0,7.0,11.0,30.0,15.0,48.0,218.5,166.0,123.0,8.0,164.0,62.0
263,263,1354,Maha Energy,Oil & Gas -Exploration,10.074,2997.131,0.406,361.741,1620.619,0.33979,1778.364,57.516,0.23612,-154.144,881.337,0.45295,0.32353,0.2411299999999999,Sweden,Small Cap,MAHA A,5.555,2022-02-28,MAHA-A.ST,0.0,8.546,3.131,2.018,0.35551,2022-03-03,Q4-2021,Energy,-0.1748979107878144,0.2232116246940212,0.0170073947270845,0.2614030153828175,0.5064125999665107,0.4563569395254188,0.59630279013209,1.4184379149643205,3.739639534331366,2.4011911905636265,11.0,17.0,75.0,151.0,39.0,51.0,22.0,109.0,206.0,264.0,15.0,258.0,272.0,55.0,32.0,249.0,203.0,257.0,36.5,32.0,24.0,152.0,122.0,63.0
310,310,168,OEM International,Industrial Components,5.692,38.295,1.837,1372.0,2054.0,0.42251,10148.168,50.979,0.33261,265.0,1374.0,-0.2551,-0.0617,0.18783,Sweden,Mid Cap,OEM B,17.464,2022-02-17,OEM-B.ST,0.0411,22.206,2.686,7.386,0.03112,2022-03-03,Q4-2021,Industrials,0.192867540029112,0.667964946445959,-0.01552733640737,-0.2744682644359559,0.472989789207384,0.4324515559713279,0.5184948764407704,1.0266556618682223,1.2735343208444712,-1.156807787708744,258.0,88.0,88.0,219.0,98.0,246.0,130.0,313.0,198.0,104.0,123.0,63.0,46.0,23.0,28.0,62.0,25.0,13.0,72.5,166.0,157.0,9.5,133.0,64.5
161,161,85,Fenix Outdoor,Clothing & Footwear,5.684,15.528,0.975,4030.752,6937.224,0.24575,13594.6,39.782,0.1473499999999999,875.481,3970.374,-0.15126,-0.31572,-0.15775,Sweden,Large Cap,FOI B,15.352,2022-02-09,FOI-B.ST,0.0197999999999999,23.159,1.984,3.424,0.02366,2022-03-03,Q4-2021,Consumer Durables,0.2205034084950183,0.581032412965186,0.0489307329923238,1.4852233012071177,0.3297883866264513,0.3129231827395481,0.3019462293175106,1.2220228555544963,0.3455226041513297,-1.86411995949072,188.0,249.0,192.0,64.0,128.0,281.0,134.0,210.0,150.5,68.0,102.0,58.0,109.0,117.0,63.0,53.0,47.0,99.0,227.5,233.5,171.0,43.5,85.0,64.5
25,25,505,AQ Group,Industrial Components,2.845,2997.131,1.164,2748.0,4699.0,0.14504,4893.645,39.277,0.13932,-153.0,2615.0,-0.07118,-0.19306,-0.03136,Sweden,Mid Cap,AQ,12.23,2022-02-17,AQ.ST,0.01245,13.371,0.872,1.871,0.2159499999999999,2022-03-03,Q4-2021,Industrials,-0.0585086042065009,0.5848052777186635,0.011997733477454,0.3024037151674119,0.3599274258923696,0.3373705805567444,0.3636233225369035,1.5833790625551545,-1.116086238566084,0.9682723415764566,128.0,155.0,157.0,146.0,239.0,99.0,61.0,98.0,66.0,264.0,77.0,204.0,134.0,124.0,130.0,193.0,45.0,61.0,147.0,131.0,126.0,83.0,93.0,66.0
349,349,193,Saab,Military & Defense,113.094,39.597,0.602,8205.0,65039.0,0.07595,39992.826,41.015,0.08284,1010.0,22976.0,0.28986,0.18342,0.35822,Sweden,Large Cap,SAAB B,14.584,2022-02-11,SAAB-B.ST,0.01619,20.765,1.021,1.741,0.07382,2022-03-03,Q4-2021,Industrials,0.043958913649025,0.1261550761850582,0.0127474086294303,0.4655134932840422,0.3175467398894608,0.2398312184806211,0.2509743146081234,1.146108807402228,3.582465098397316,2.38764668075285,19.0,25.0,55.0,130.0,43.0,52.0,118.0,80.0,79.5,105.0,94.0,104.0,119.0,196.0,212.0,134.0,288.0,223.0,33.5,38.0,21.0,227.0,55.0,67.0
240,240,231,Kindred,Gambling & Casinos,126.782,13.683,1.035,8779.44,14183.88,0.6674500000000001,22395.862,38.698,0.52247,1636.825,6584.58,-0.03548,-0.41036,-0.31565,Sweden,Large Cap,KIND SDB,5.364,2022-02-09,KIND-SDB.ST,0.04034,6.423,1.526,3.401,0.22695,2022-03-03,Q4-2021,Consumer Durables,0.2485845718329795,0.6189730877587798,-0.0139944370757033,-0.4245591021209492,0.4206719747348353,0.3923963965710369,0.302104309564125,1.1056157602825003,-3.44766581800769,-1.3190734667148276,97.0,289.0,243.0,236.0,302.0,257.0,11.0,208.0,126.0,55.0,12.0,211.0,47.0,5.0,17.0,40.0,32.0,85.5,280.0,293.0,227.5,13.0,65.0,68.0
51,51,26,Bergman & Beving,Industrial Components,3.046,67.03,0.88,1904.0,5097.0,0.08402,3418.526,40.027,0.1059099999999999,51.0,1778.0,-0.13712,-0.2503,0.18305,Sweden,Mid Cap,BERG B,14.679,2022-02-09,BERG-B.ST,0.02408,17.386,0.761,1.923,0.07896,2022-03-03,Q3-2022,Industrials,0.0286839145106861,0.3735530704335884,0.0369970438297913,0.8833781232012413,0.3881033762832766,0.376182088273247,0.3838486586586986,1.440897781646206,3.7576256086715634,0.7310537094615219,174.0,195.0,90.0,92.0,37.0,105.0,94.0,101.0,55.0,126.0,95.0,109.0,97.0,162.0,201.0,140.0,101.0,123.0,130.0,62.0,117.0,136.0,54.0,69.0
369,369,1377,Serneke,Construction & Infrastructure,2.142,9.085,1.263,391.0,6914.0,0.08929,1226.478,31.016,0.14147,135.0,2467.0,-0.13583,-0.17326,-0.14922,Sweden,Small Cap,SRNKE B,1.504,2022-02-09,SRNKE-B.ST,0.0,3.514,0.14,0.497,0.15387,2022-03-03,Q4-2021,Industrials,0.0547223348196189,0.0565519236332079,0.00990260705291,0.3254488980258531,0.2651304092549776,0.252979417695909,0.278872945477043,1.6798019094892125,5.756376691893799,5.250899990204581,172.0,145.0,188.0,143.0,13.0,10.0,3.0,2.0,1.5,29.0,1.0,168.0,272.0,122.0,194.0,127.0,318.0,45.5,162.5,5.0,153.0,156.0,2.0,70.0
293,293,2075,Nimbus,Auto & Equipment,2.252,2997.131,1.186,292.972,1227.495,0.29308,1123.924,34.748,0.21982,0.375,605.085,-0.15575,-0.21088,-0.072,Sweden,First North,BOAT,6.599,2022-02-22,BOAT.ST,0.0258599999999999,8.45,0.767,1.857,0.9419,2022-03-03,Q4-2021,Consumer Durables,0.0006197476387614,0.2386746992859441,0.0293152928271924,0.7100522901468017,0.3623071787330663,0.3351283072537414,0.3783933951473661,,0.0339904601387046,-0.1373489980930668,193.0,166.0,166.0,105.0,168.0,176.0,21.0,95.0,57.0,264.0,22.0,322.0,90.0,63.0,42.0,158.0,174.0,56.0,161.0,166.0,146.0,67.0,99.0,71.0
256,256,316,Lucara Diamond,Mining - Precious Stones,1.306,2997.131,0.559,1347.57,3707.595,0.13626,2351.252,35.308,0.0957,-127.359,2240.748,0.26585,0.07231,0.01566,Sweden,Mid Cap,LUC,5.731,2022-02-25,LUC.ST,0.0,9.992,1.135,1.049,0.23396,2022-03-03,Q4-2021,Materials,-0.0568377166910335,0.3634620286196308,-0.0110623843408415,-0.305951827673342,0.3786648580942333,0.3405846249650534,0.3313868983500594,0.9853143484882012,4.356664080475006,4.293724318719961,21.0,47.0,140.0,223.0,27.0,17.0,32.0,26.0,91.0,264.0,16.0,215.0,272.0,173.0,138.0,190.0,104.0,232.0,81.0,13.0,71.0,170.0,72.0,72.0
38,38,21,Autoliv,Auto & Equipment,226.639,32.313,1.092,12677.29,63235.43,0.14967,81332.195,31.43,0.16427,2517.0,22090.869,-0.11221,0.0512899999999999,-0.0088,Sweden,Large Cap,ALIV SDB,15.92,2022-01-28,ALIV-SDB.ST,0.0271499999999999,19.099,1.178,3.682,-0.18481,2022-03-03,Q4-2021,Consumer Durables,0.1139384783821768,0.2004776436247844,-0.0188639885301094,-0.5900653178944275,0.2802276882223076,0.2591075402025419,0.2930036818855083,1.415146349968622,2.598906788783927,6.709021061622181,156.0,52.0,149.0,251.0,63.0,6.0,107.0,223.0,97.0,95.0,111.0,19.0,83.5,100.0,123.0,102.0,229.0,76.0,90.5,27.0,135.0,104.5,75.0,73.0
102,102,52,Cloetta,Food Processing,18.554,10.03,0.633,2148.0,9549.0,0.07684,6690.188,19.592,0.10454,667.0,4515.0,-0.06833,-0.21264,-0.03013,Sweden,Mid Cap,CLA B,14.813,2022-01-28,CLA-B.ST,0.04314,14.077,1.107,1.482,0.03154,2022-03-03,Q4-2021,Food and Beverage,0.1477297895902547,0.2249450204209865,0.0174712236156822,0.8762082673528534,0.1774782127019,0.1689811491122455,0.1827492565078068,1.165579995503281,1.8140793064226173,0.4472015183377966,125.0,167.0,156.0,93.0,84.0,120.0,69.0,55.0,88.0,32.5,96.0,65.0,42.0,164.0,209.0,83.0,201.0,210.0,157.0,84.0,112.5,180.0,22.0,74.0
444,444,236,Volvo B,Industrial Machinery,850.539,11.008,0.722,89753.0,515856.0,0.17139,353983.324,26.201,0.2275,32158.0,141045.0,-0.11715,-0.09465,-0.2240299999999999,Sweden,Large Cap,VOLV B,9.474,2022-01-28,VOLV-B.ST,0.07468,10.794,0.951,2.51,0.00986,2022-03-03,Q4-2021,Industrials,0.2279981566166826,0.173988477404547,-0.0315011294261919,-1.329655881141782,0.257676829332116,0.2347796229911872,0.2171333382110357,1.0688175014645265,-1.978440112297615,-0.5509535355025604,159.0,100.0,213.0,296.0,267.0,226.0,39.0,148.0,73.0,40.0,46.0,54.0,7.0,61.0,100.0,49.0,248.0,170.0,148.0,259.5,196.0,103.0,19.0,75.5
297,297,158,Nolato,Chemicals,31.094,53.12,1.155,1817.0,10055.0,0.24258,23691.707,34.847,0.24329,446.0,4768.0,-0.14612,-0.1780399999999999,0.1253999999999999,Sweden,Large Cap,NOLA B,18.218,2022-02-07,NOLA-B.ST,0.0216,20.357,2.041,4.969,0.15788,2022-03-03,Q4-2021,Materials,0.0935402684563758,0.1807061163600199,0.0535931992344588,1.5449096710068315,0.3104434894361982,0.2933297806687383,0.3179407791093708,1.1950183363165447,-1.3589197954975056,-4.096969213013069,186.0,151.0,109.0,60.0,244.0,334.0,115.0,263.0,154.0,117.0,134.0,170.0,103.0,50.0,67.0,111.0,245.0,63.0,121.0,302.5,96.0,79.0,143.0,75.5
