,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
43,1769,Azelio,Renewable Energy,15.608,-1.761,0.001,137.736,1252.402,-0.61422,739.295,107.491,-0.36293,-419.732,1008.102,-0.69208,-0.8257800000000001,-0.89019,Sweden,First North,AZELIO,-0.866,2022-02-25,AZELIO.ST,-0.89019,,-1.975,636.227,0.733,0.35811,2022-02-25,Q4-2021,Utilities,-0.4163586621195078,0.10997746729883855,-0.28824197396313844,-2.117396928414969,0.9513025540854627,0.7281558717949194,1.2476552189374888
44,1313,B3 Consulting,IT Consulting,1.519,12.033,1.647,283.5,559.7,0.33860999999999997,845.889,50.444,0.23279,70.3,194.6,0.38482999999999995,0.47164,1.4023500000000002,Sweden,Small Cap,B3,12.694,2022-02-18,B3.ST,1.32,0.0355,18.305,0.918,4.347,0.09273999999999999,2022-02-25,Q4-2021,Technology,0.36125385405960947,0.5065213507236019,0.23336689769755847,4.687968921207882,0.43579300922590464,0.3992670662230148,0.4562408545663033
45,377,Bactiguard,Medical Equipment,1.267,-886.279,0.211,78.795,849.29,-0.09515000000000001,4576.747,32.319,-0.10855000000000001,-5.164,541.45,-0.16175,-0.24856,-0.09931,Sweden,Mid Cap,BACTI B,-85.023,2022-02-08,BACTI-B.ST,-0.09931,,-77.738,25.562,8.453,0.25780000000000003,2022-02-25,Q4-2021,Health Care,-0.00953735340289962,0.09277749649707404,-0.043413311656821274,-1.1774661599123788,0.3490534955163554,0.32880622124005615,0.3379201774272591
46,1517,Balco Group,Construction Supplies,3.184,-65.616,0.9,296.3,1245.6,0.14227,2598.407,39.391,0.13208,-39.6,692.0,-0.09878,0.013680000000000001,0.5324,Sweden,Mid Cap,BALCO,22.842,2022-02-17,BALCO.ST,0.5069899999999999,0.01686,28.429,2.319,3.755,0.01823,2022-02-25,Q4-2021,Industrials,-0.05722543352601156,0.2378773281952473,0.07748685624487017,1.7189983905340678,0.3568781349597503,0.3273456061265635,0.4131352141591687
47,1450,Bambuser,Online Services,8.946,-7.328,0.159,-35.796,869.472,-0.89554,1904.863,67.004,-0.30036999999999997,-259.938,769.494,-0.44286000000000003,-0.41512,-0.64059,Sweden,First North,BUSER,-5.899,2022-02-11,BUSER.ST,-0.64059,,-7.782,13.756,2.475,1.28789,2022-02-25,Q4-2021,Technology,-0.33780380353842915,-0.04116981340399691,-0.18277679481603681,-3.2985159779180013,0.6762124672467495,0.6231056046340152,0.5078577779420553
48,27,BE Group,Industrial Components,6.472,239.756,1.735,1102.0,3105.0,0.29827000000000004,1678.29,54.516,0.35031999999999996,7.0,1413.0,0.05306,0.56934,2.4058,Sweden,Small Cap,BEGR,3.091,2022-01-27,BEGR.ST,2.11594,0.09301999999999999,3.384,0.311,1.188,0.28412,2022-02-25,Q4-2021,Industrials,0.004953998584571833,0.3549114331723027,0.1209975820471807,2.281945917477926,0.53073908826212,0.4577862283464983,0.4859717089620281
49,29,Beijer Alma,Industrial Components,16.368,-29.015,0.849,1744.9,6344.1,0.19768,14101.31,45.589,0.19909,-486.0,2854.0,-0.05835,0.10638,0.5645600000000001,Sweden,Mid Cap,BEIA B,19.909,2022-02-16,BEIA-B.ST,0.5415,0.01496,24.818,2.617,4.941,0.3543,2022-02-25,Q4-2021,Industrials,-0.1702873160476524,0.27504295329518763,0.026455229203120045,0.5284983890054739,0.37200341012783944,0.34760529044602095,0.4587831973483962
50,30,Beijer Electronics,Computer Hardware,1.399,-18.547,0.757,,2139.075,0.05316,1731.33,59.999,0.04875,-93.348,729.196,-0.25529,-0.14449,0.46715,Sweden,Mid Cap,BELE,37.246,2022-01-27,BELE.ST,0.45499,0.00836,47.829,1.07,2.374,0.13544,2022-02-25,Q4-2021,Technology,-0.12801496442657392,,-0.03499191623202702,-0.6499188964937107,0.5029022907957633,0.4745898022080193,0.49345573950816657
51,28,Beijer Ref,Installation,59.565,-92.836,1.105,,15300.0,0.14462,53751.941,47.298,0.18591000000000002,-579.0,5266.0,-0.21844999999999998,-0.28375,0.18942,Sweden,Large Cap,BEIJ B,42.863,2022-01-27,BEIJ-B.ST,0.18019,0.00782,54.907,3.18,10.207,0.34116,2022-02-25,Q4-2021,Industrials,-0.10995062666160274,,0.004098758819478077,0.08132839570824911,0.3695713638945922,0.3497576593907498,0.46190195643367365
52,26,Bergman & Beving,Industrial Components,3.107,69.182,0.88,1904.0,5097.0,0.08402,3528.27,39.459,0.10590999999999999,51.0,1778.0,-0.14037,-0.23815,0.28767,Sweden,Mid Cap,BERG B,15.064,2022-02-09,BERG-B.ST,0.25832,0.023330000000000004,17.945,0.787,1.984,0.07896,2022-02-25,Q3-2022,Industrials,0.028683914510686165,0.3735530704335884,0.0369970438297913,0.9010264959559225,0.3860659299160617,0.37393762186945406,0.37633022913437475
53,31,Bergs Timber,Forest & Wood Products,2.573,-10.755,1.319,1271.0,2316.0,0.27116,1688.565,39.547,0.25804,-157.0,1616.0,-0.05253,-0.0562,0.42033000000000004,Sweden,Small Cap,BRG B,4.487,2022-02-03,BRG-B.ST,0.33791,0.0616,4.05,0.553,1.045,0.3696,2022-02-25,Q4-2021,Materials,-0.09715346534653466,0.5487910189982729,0.059434222750916144,1.3114026627490485,0.5095722157329199,0.4717729092522831,0.4153748232537472
54,32,Betsson,Gambling & Casinos,43.155,10.741,0.727,4318.1,9175.4,0.23879999999999998,7800.194,44.415,0.18565,726.2,5816.3,0.03996,-0.32697000000000004,-0.13965,Sweden,Mid Cap,BETS B,6.556,2022-02-10,BETS-B.ST,-0.1975,0.0721,6.919,1.169,1.341,0.11019999999999999,2022-02-25,Q4-2021,Consumer Durables,0.12485600811512473,0.47061708481374115,0.13592157165718732,3.468156119183874,0.3954107513383712,0.35228733334206497,0.3591942630558391
55,1694,Better Collective,Gambling & Casinos,16.207,-4.148,0.296,1155.536,6153.004,0.08863,8016.731,57.074,0.050140000000000004,-1932.867,3551.934,-0.20973,-0.18324000000000001,-0.31682,Sweden,Mid Cap,BETCO,19.513,2022-02-24,BETCO.ST,-0.31682,,41.487,4.396,2.257,0.89605,2022-02-25,Q4-2021,Consumer Durables,-0.544173118081586,0.18780030047111948,-0.10570086897580966,-1.920367187028385,0.5199172994064468,0.4611502080254126,0.5044683499865461
56,1677,BHG Group,Retailers,50.212,-5.184,0.936,3372.0,13528.9,0.0665,9738.128,56.47,0.09233000000000001,-1878.6,5211.9,-0.24664999999999998,-0.44417,-0.3987,Sweden,Large Cap,BHG,16.872,2022-01-28,BHG.ST,-0.3987,,19.598,0.769,1.868,0.5677300000000001,2022-02-25,Q4-2021,Consumer Durables,-0.3604443676970011,0.24924421054187704,0.11670869340498213,1.9812576289151096,0.47240210898927587,0.4221211706529448,0.5398857917136022
57,1376,BICO Group,Medical Equipment,79.39,-2.248,0.129,1076.1,9754.6,-0.02773,10933.07,77.597,-0.033690000000000005,-4863.1,6773.9,-0.41775,-0.68022,-0.42462000000000005,Sweden,Large Cap,BICO,-46.707,2022-02-23,BICO.ST,-0.42462000000000005,,-42.622,8.696,1.614,2.88013,2022-02-25,Q4-2021,Health Care,-0.717917300225867,0.11031718368769605,0.1475543654004181,1.9918301396042708,0.6804131534434382,0.615262780447434,0.6789525222295609
58,33,Bilia,Auto & Equipment,23.286,16.735,2.064,6010.0,17200.0,0.17803000000000002,12366.84,31.878,0.32986,739.0,4417.0,-0.23082,-0.32718,0.22774999999999998,Sweden,Large Cap,BILI A,8.633,2022-02-09,BILI-A.ST,0.1512,0.0665,8.074,0.348,2.8,0.04776,2022-02-25,Q4-2021,Consumer Durables,0.16730812768847633,0.3494186046511628,-0.044730591332796554,-1.3271825445401397,0.32070028160218833,0.2952966820267022,0.30889695092200087
59,34,BillerudKorsnäs,Forest & Wood Products,90.349,11.808,0.69,13245.0,37978.0,0.07599,28255.449,32.092,0.0741,2393.0,20041.0,-0.28729,-0.28541,-0.10429000000000001,Sweden,Large Cap,BILL,16.201,2022-01-28,BILL.ST,-0.1318,0.03169,18.897,1.078,1.41,0.044500000000000005,2022-02-25,Q4-2021,Materials,0.11940521930043412,0.34875454210332296,-0.02254136107406368,-0.5673708508046564,0.2596520798200746,0.22593133191649095,0.36412689598956094
60,389,BIMobject,IT Services,0.865,-4.771,0.318,57.45,377.942,-1.5678999999999998,564.246,52.235,-0.28815,-118.266,282.065,-0.34783000000000003,-0.36219999999999997,-0.625,Sweden,First North,BIM,-2.992,2022-02-11,BIM.ST,-0.625,,-6.943,4.69,2.0,-0.20774,2022-02-25,Q4-2021,Technology,-0.4192863347100846,0.15200745087870626,-0.08095149267240209,-1.43384718186421,0.5575809326727134,0.4679216829511513,0.5174419526474717
61,1538,BioArctic,Biotechnology,12.531,-59.084,0.026,-28.379,897.73,,8559.432,49.043,-0.15189,-144.869,788.676,-0.19,-0.32028,0.04798,Sweden,Mid Cap,BIOA B,-55.302,2022-02-03,BIOA-B.ST,0.04798,,-71.455,369.802,10.853,-0.14526999999999998,2022-02-25,Q4-2021,Health Care,-0.1836863300011665,-0.03161195459659363,0.03394186673194066,0.7212457433124604,0.5692935369593897,0.45117961162037856,0.43131255877606606
62,35,BioGaia,Health Products,7.577,102.674,0.369,582.949,2128.054,0.49134,9744.57,40.339,0.10455,94.908,1877.365,-0.07033,-0.01026,0.14518,Sweden,Mid Cap,BIOG B,32.553,2022-02-04,BIOG-B.ST,0.13663,0.00752,49.648,12.412,5.191,0.11225,2022-02-25,Q4-2021,Food and Beverage,0.050553834763085496,0.2739352478837473,0.03162623848492019,0.7915613574770398,0.3814323682893336,0.315446145987781,0.36618672812884534
63,36,Bioinvent,Biotechnology,4.047,-2.987,0.013,-238.953,1447.311,-0.5826100000000001,2130.683,48.7,-0.20369,-713.385,1366.987,-0.19736,-0.24241,-0.28409,Sweden,Mid Cap,BINV,-4.485,2022-02-23,BINV.ST,-0.28409,,-7.09,109.92,1.559,0.8031900000000001,2022-02-25,Q4-2021,Health Care,-0.521866703926226,-0.16510135002083173,0.05398632245516288,1.0503669894761674,0.4495171860874396,0.4093765243156569,0.4710666112354848
64,37,Biotage,Medical Equipment,22.576,928.364,0.618,755.0,1992.0,0.1981,11140.37,41.798,0.14953,12.0,1371.0,-0.37369,-0.30108,0.10339000000000001,Sweden,Large Cap,BIOT,40.883,2022-02-11,BIOT.ST,0.09327999999999999,0.009250000000000001,53.813,9.043,8.126,0.38869,2022-02-25,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.07529077933655082,-1.7369278226904614,0.3641808297130673,0.34436523314634176,0.39728270908519886
65,1429,Biovica,Biotechnology,1.153,-24.936,0.014,5.105,165.02,-1.24253,825.572,63.013,-0.31554,-33.108,156.917,-0.24478999999999998,-0.38298000000000004,-0.22460000000000002,Sweden,First North,BIOVIC B,-14.257,2021-06-17,BIOVIC-B.ST,-0.22460000000000002,,-16.645,352.507,5.261,-0.22274999999999998,2022-02-25,Q2-2022,Health Care,-0.21099052365263163,0.030935644164343717,-0.0012189888366925805,-0.021310610603559668,0.5897160450005494,0.5344002079691536,0.5242560825091351
66,1577,Bio-Works,Pharmaceuticals,1.596,-43.376,0.181,52.774,120.861,-1.70767,620.757,70.867,-0.11927,-14.311,108.509,-0.28800000000000003,0.0379,0.40157,Sweden,First North,BIOWKS,-52.627,2022-02-18,BIOWKS.ST,0.40157,,-43.425,28.332,5.721,1.6562899999999998,2022-02-25,Q4-2021,Health Care,-0.13188767751983707,0.4366503669504638,0.03251557893446877,0.5076897647359678,0.6156069930241769,0.5658497691058082,0.5869927348643997
67,38,Björn Borg,Clothing & Footwear,2.744,11.83,1.129,444.432,680.668,0.265,1223.45,50.95,0.25740999999999997,103.419,334.217,0.08111,0.25064,1.5652000000000001,Sweden,Small Cap,BORG,12.079,2022-02-25,BORG.ST,1.43982,0.051390000000000005,14.221,1.593,3.661,0.09959,2022-02-25,Q4-2021,Consumer Durables,0.3094366833524327,0.6529350579136965,0.13933120501451168,2.6835549969804986,0.4324737545580178,0.3709955635372649,0.47585817646132667
68,40,Boliden,Mining - Steel & Aluminum,521.293,16.082,0.852,12929.0,80549.0,0.18516,114956.703,32.341,0.171,7148.0,50882.0,0.33513,0.35493,0.31652,Sweden,Large Cap,BOL,10.29,2022-02-11,BOL.ST,0.23982,0.06186,13.212,1.675,2.259,0.11114,2022-02-25,Q4-2021,Materials,0.1404818992964113,0.16051099330842097,0.04462196733578683,1.3640493188661846,0.31184936969107474,0.3018326648763263,0.2998184012056976
69,1325,Bonava B,Real Estate,23.252,11.703,0.653,2117.0,23711.0,0.10497999999999999,7384.492,32.672,0.09709,631.0,8317.0,-0.17553999999999997,-0.24333,-0.21015,Sweden,Mid Cap,BONAV B,9.254,2021-10-28,BONAV-B.ST,-0.24876,0.051399999999999994,9.035,0.477,0.888,0.03614,2022-02-25,Q4-2021,Financials,0.07586870265720813,0.08928345493652735,-0.030446695885021136,-1.1708115425409584,0.28473656647922835,0.26907222942159714,0.23833774008002467
70,1474,Bonesupport,Biotechnology,5.065,-31.043,0.619,189.704,343.919,-1.06487,2688.406,53.129,-0.32189999999999996,-86.602,265.704,0.09031,-0.46757,-0.42668,Sweden,Mid Cap,BONEX,-31.033,2022-02-17,BONEX.ST,-0.42668,,-30.698,12.628,10.118,-0.26074,2022-02-25,Q4-2021,Health Care,-0.3259341221810737,0.5515949976593326,-0.011797204142274142,-0.2147029125272826,0.8086890593843248,0.46365389835381954,0.5035942953400613
71,1463,Boozt,Clothing & Footwear,24.093,-26.438,1.149,2351.6,5057.8,0.17329,9652.371,37.063,0.08213,-365.1,2176.6,-0.11471999999999999,-0.14565,-0.15217,Sweden,Large Cap,BOOZT,34.213,2022-02-10,BOOZT.ST,-0.15217,,50.312,1.66,4.435,0.25448,2022-02-25,Q4-2021,Consumer Durables,-0.16773867499770287,0.46494523310530267,0.03943738689145926,0.8848398222566571,0.39906352217352636,0.371719608639298,0.4084915847943157
72,244,Boule Diagnostics,Medical Equipment,0.888,-79.139,0.81,198.6,572.0,0.11156,1044.635,51.792,0.0788,-13.2,295.7,0.02672,-0.07400999999999999,0.04119,Sweden,Small Cap,BOUL,29.037,2022-02-03,BOUL.ST,0.03065,0.01022,44.833,2.255,3.533,0.19241,2022-02-25,Q4-2021,Health Care,-0.04463983767331755,0.3472027972027972,0.21017881244450343,4.572284056161579,0.4189773645542768,0.3615611333872342,0.4213037972585782
73,909,Bravida,Installation,27.43,24.583,1.121,3299.0,19516.0,0.21492999999999998,22812.939,26.461,0.16803,928.0,6816.0,-0.08449999999999999,-0.16841,0.07505,Sweden,Large Cap,BRAV,15.751,2022-02-15,BRAV.ST,0.046900000000000004,0.02688,19.765,1.043,3.347,0.14443,2022-02-25,Q4-2021,Industrials,0.13615023474178403,0.16904078704652592,0.0676184408814311,2.2647120768207007,0.2592080609150827,0.24584170586216825,0.27364769842977876
74,268,Bredband2,Telecommunications,2.464,15.383,1.134,533.485,1332.779,0.14771,1914.19,22.528,0.15184,124.438,534.663,-0.04988000000000001,-0.19192,-0.03704,Sweden,First North,BRE2,21.671,2022-02-10,BRE2.ST,-0.07407,0.04,23.585,1.266,3.58,0.16096,2022-02-25,Q4-2021,Telecom,0.2327409976003576,0.4002801664792137,0.051741795485228836,2.0976339893187785,0.21165180016163193,0.18933214759246342,0.22607442061995658
75,42,Brinova Fastigheter,Real Estate,1.268,-3.754,0.051,239.6,7313.2,0.03849,3964.058,49.571,0.1242,-1056.0,2704.6,-0.26533999999999996,-0.11904999999999999,0.39863,Sweden,Mid Cap,BRIN B,37.143,2021-10-29,BRIN-B.ST,0.39863,,10.724,10.576,1.466,0.34421,2022-02-25,Q3-2021,Financials,-0.3904459069733048,0.03276267570967566,0.03075236619122701,0.605091639164779,0.4204414175907003,0.3997600088846351,0.46579736604796085
76,43,BTS Group,Business Consultants,3.418,54.033,0.769,,2491.837,0.33237,7032.762,45.522,0.21836,130.158,983.25,-0.10149,-0.12319000000000001,0.46534,Sweden,Mid Cap,BTS B,22.016,2022-02-23,BTS-B.ST,0.44622,0.01322,32.662,3.669,7.153,0.27129000000000003,2022-02-25,Q4-2021,Industrials,0.13237528604118992,,0.13331787010523666,2.4736358344051577,0.4841091990421048,0.38769997836429737,0.49396052785955186
77,375,Bufab,Industrial Components,27.374,-79.028,0.894,1638.0,6573.0,0.14095000000000002,12881.52,50.089,0.19773,-163.0,2377.0,-0.19332000000000002,0.04806,0.6312599999999999,Sweden,Large Cap,BUFAB,22.416,2022-02-10,BUFAB.ST,0.6133700000000001,0.01109,26.908,2.191,5.419,0.31697,2022-02-25,Q4-2021,Industrials,-0.068573832562053,0.24920127795527156,-0.0034589917539391557,-0.06360904133467384,0.4345805406601883,0.4160643996689845,0.4983911471721453
78,254,Bulten,Industrial Components,9.545,-13.253,1.091,710.0,3419.0,0.11122,1550.648,42.073,0.08477,-117.0,1660.0,-0.16723,-0.21928,-0.26262,Sweden,Mid Cap,BULTEN,9.507,2022-02-10,BULTEN.ST,-0.28447,0.030529999999999998,10.817,0.416,0.934,0.11332,2022-02-25,Q4-2021,Industrials,-0.07048192771084337,0.207663059374086,-0.12556509979479502,-3.148776260260988,0.36945738121173827,0.3352845580272905,0.3654826681185909
79,44,Bure Equity,Holding Companies,33.383,-30.884,,,24004.0,0.26883,21309.85,44.838,0.26515,-690.0,23943.0,-0.32787999999999995,-0.26982,-0.030619999999999998,Sweden,Large Cap,BURE,3.28,2022-02-24,BURE.ST,-0.038149999999999996,0.00783,3.355,,0.89,0.33842,2022-02-25,Q4-2021,Financials,-0.02881844380403458,,-0.030557463576083244,-0.5873625373876898,0.38216629368488475,0.3568668739199995,0.4768158708454677
80,2282,Byggfakta,Information Services,3.444,,,,,,10539.75,45.522,,,,-0.32493,-0.8257800000000001,-0.95011,Sweden,Large Cap,BFG,,,BFG.ST,,,,,,,2022-02-25,Q4-2020,Industrials,,,-0.00102339019817288,-0.020604380513172007,0.4057363853012343,0.38037015835788396,0.45521999999999996
81,45,Byggmax,Retailers,29.327,11.288,1.259,2633.0,6073.0,0.24272,3928.336,35.707,0.27575,348.0,2252.0,-0.26442,-0.15486,0.29178,Sweden,Mid Cap,BMAX,7.145,2022-01-26,BMAX.ST,0.21624,0.062110000000000005,6.296,0.514,1.744,0.2311,2022-02-25,Q4-2021,Consumer Durables,0.15452930728241562,0.4335583731269554,-0.055085612314151655,-1.5321034969144711,0.3698499927099062,0.3444017607845361,0.32952602567773337
82,598,Byggmästare AJ Ahlström,Holding Companies,0.549,-16.038,0.353,1013.001,2226.699,0.38856999999999997,2186.1,54.616,0.33753999999999995,-136.311,1729.861,-0.11243,0.01695,0.51515,Sweden,First North,AJA B,3.536,2021-11-19,AJA-B.ST,0.51515,,3.595,2.781,1.264,0.88024,2022-02-25,Q3-2021,Financials,-0.07879881678354504,0.45493396278527093,-0.02501947118591119,-0.6170595086220718,0.5862840208113415,0.4534056352375868,0.37161284756224733
83,1379,Byggpartner,Construction & Infrastructure,1.26,16.761,2.905,145.927,785.007,1.54901,1036.359,34.449,0.35459,61.832,196.465,-0.07957,-0.01947,0.22396999999999997,Sweden,First North,BYGGP,10.089,2022-02-24,BYGGP.ST,0.1726,0.04381,14.876,0.454,5.275,0.06299,2022-02-25,Q4-2021,Industrials,0.31472272414933955,0.1858926098748164,0.052140963875196955,1.4238739761466672,0.35291167634325,0.3296410963427161,0.33561946881377075
84,1719,Calliditas Therapeutics,Pharmaceuticals,63.192,-9.36,0.157,-128.138,1459.91,-1.42146,4548.52,100.237,-0.49618,-485.928,1008.281,0.05333,-0.10597,-0.28300000000000003,Sweden,Mid Cap,CALTX,-7.257,2022-02-24,CALTX.ST,-0.28300000000000003,,-9.309,19.832,4.511,-0.03089,2022-02-25,Q4-2021,Health Care,-0.4819370790484002,-0.08777116397586153,-0.021895351565722865,-0.20387485216209172,0.7627709658746993,0.5653562251694539,0.9843009557433929
85,921,Camurus,Pharmaceuticals,13.8,-52.401,0.555,515.218,1081.897,-0.24181,7774.752,48.609,-0.10654,-148.37,848.908,-0.13006,-0.24894,-0.37256999999999996,Sweden,Mid Cap,CAMX,-66.823,2022-02-16,CAMX.ST,-0.37256999999999996,,-85.504,12.946,9.159,0.0362,2022-02-25,Q4-2021,Health Care,-0.1747774788316284,0.47621723694584606,0.1481787498013426,2.7468232178459897,0.42464767720641655,0.3673533014241952,0.49441866730765927
86,748,Cantargia,Biotechnology,6.109,-3.839,,-352.709,600.244,-1.29322,1723.32,70.566,-0.6879500000000001,-448.874,532.745,-0.018260000000000002,-0.32917,-0.68089,Sweden,Mid Cap,CANTA,-3.143,2022-02-24,CANTA.ST,-0.68089,,-4.702,,3.235,-0.35145000000000004,2022-02-25,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.03449155825913219,0.4171635430221351,0.7399056473772682,0.6437271816568381,0.7577851861856765
87,2319,Careium,Security & Surveillance,2.125,-2.506,0.559,240.3,1051.7,0.01183,459.761,45.522,0.008159999999999999,-183.5,551.5,-0.69208,-0.8257800000000001,-0.95011,Sweden,First North,CARE,70.868,2022-02-17,CARE.ST,,,102.217,0.783,0.834,,2022-02-25,Q4-2021,Technology,-0.3327289211242067,0.22848721118189597,-0.18360188700331603,-4.0416235139103485,0.6167065647164525,0.5373864391405756,0.41635226142841963
88,2252,Cary Group,Auto & Equipment,15.105,-27.587,0.623,1397.0,3417.0,0.06191,10455.63,68.16,0.01541,-379.0,1557.0,-0.207,-0.8257800000000001,-0.95011,Sweden,Mid Cap,CARY,68.121,2022-02-11,CARY.ST,,,435.714,4.913,6.715,0.37522,2022-02-25,Q4-2021,Consumer Durables,-0.24341682723185612,0.4088381621305239,-0.04194458440285598,-0.570931670537215,0.6569434266249686,0.5829902650638429,0.6733353321902381
89,2335,Case Group,Investment Banking,1.664,,,,,,453.72,45.522,,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,First North,CASE,,,CASE.ST,,,,,,,2022-02-25,Q4-2020,Financials,,,-0.00102339019817288,-0.020604380513172007,1.1431267950567916,0.8943011144840807,0.45521999999999996
90,46,Castellum,Real Estate,164.962,-6.365,0.036,4346.0,177632.0,0.02412,72361.711,31.49,0.14142,-11369.0,83637.0,-0.18306,-0.15022,0.08994999999999999,Sweden,Large Cap,CAST,34.452,2022-02-16,CAST.ST,0.05176,0.036309999999999995,5.006,11.39,0.865,0.61607,2022-02-25,Q4-2021,Financials,-0.13593266138192428,0.024466312376148443,0.04363494755974939,1.2650616132928174,0.2575149439823093,0.24032951284930482,0.3161276068088178
91,274,Catella B,Investment Banking,3.133,-2.377,0.319,1256.0,5441.0,0.041870000000000004,3684.153,40.278,0.09555,-1550.0,1689.0,-0.00358,0.13315,0.22414,Sweden,Mid Cap,CAT B,34.449,2022-02-25,CAT-B.ST,0.19827999999999998,0.02158,21.174,2.123,2.181,0.31013999999999997,2022-02-25,Q4-2021,Financials,-0.9177027827116637,0.2308399191325124,0.11377827843947852,2.992632956268339,0.3754497882108406,0.31390419532812397,0.3484540743952968
92,47,Catena,Real Estate,18.189,-25.712,0.054,1095.4,25864.1,0.04689,20168.25,28.461,0.24019,-784.4,11255.0,-0.16518999999999998,-0.09407,0.29817,Sweden,Large Cap,CATE,28.878,2022-02-22,CATE.ST,0.27728,0.01635,7.456,14.537,1.792,0.26794,2022-02-25,Q4-2021,Financials,-0.0696934695690804,0.04235214061189062,0.005866334186980682,0.19113186709659083,0.26954649661116825,0.2658656789470292,0.2813023371990668
